s t k edges
17 41 1 17-18,18-37,37-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41
17 41 2 17-18,18-37,37-30,30-21,21-41
37 38 0 37-32,32-2,2-4,4-0,0-1,1-47,47-38
37 38 1 37-30,30-21,21-41,41-42,42-45,45-46,46-38
37 38 2 37-30,30-21,21-26,26-42,42-45,45-46,46-38
45 38 0 45-46,46-38
45 38 1 45-44,44-47,47-38
45 38 2 45-46,46-47,47-38
10 24 0 10-8,8-1,1-0,0-4,4-5,5-3,3-24
10 24 1 10-43,43-9,9-41,41-21,21-30,30-36,36-29,29-3,3-23,23-24
10 24 2 10-8,8-1,1-0,0-4,4-2,2-3,3-24
35 16 0 35-34,34-32,32-37,37-16
35 16 1 35-36,36-19,19-17,17-16
35 16 2 35-36,36-37,37-16
0 30 0 0-4,4-2,2-32,32-30
0 30 1 0-1,1-39,39-40,40-41,41-21,21-30
0 30 2 0-4,4-5,5-2,2-32,32-30
38 15 0 38-47,47-1,1-0,0-4,4-2,2-6,6-15
38 15 1 38-46,46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-15
38 15 2 38-46,46-47,47-1,1-0,0-4,4-2,2-6,6-15
25 10 0 25-6,6-2,2-4,4-0,0-1,1-44,44-10
25 10 1 25-23,23-3,3-29,29-36,36-30,30-21,21-41,41-9,9-8,8-10
25 10 2 25-6,6-2,2-4,4-0,0-1,1-8,8-10
28 17 0 28-29,29-36,36-19,19-17
28 17 1 28-34,34-32,32-37,37-16,16-17
28 17 2 28-12,12-29,29-32,32-30,30-37,37-18,18-17
14 36 0 14-29,29-36
14 36 1 14-15,15-29,29-32,32-30,30-36
14 36 2 14-13,13-12,12-28,28-34,34-35,35-36
4 26 0 4-2,2-32,32-30,30-21,21-26
4 26 1 4-0,0-1,1-39,39-40,40-41,41-26
4 26 2 4-2,2-33,33-32,32-30,30-21,21-26
26 43 0 26-41,41-9,9-43
26 43 1 26-42,42-45,45-44,44-10,10-43
26 43 2 26-42,42-41,41-9,9-43
29 14 0 29-14
29 14 1 29-15,15-14
29 14 2 29-12,12-13,13-14
16 13 0 16-37,37-32,32-29,29-12,12-13
16 13 1 16-17,17-19,19-36,36-29,29-14,14-13
16 13 2 16-37,37-36,36-29,29-12,12-13
19 8 0 19-36,36-30,30-21,21-41,41-9,9-8
19 8 1 19-17,17-16,16-37,37-32,32-2,2-4,4-0,0-1,1-8
19 8 2 19-36,36-37,37-30,30-21,21-41,41-9,9-8
41 27 0 41-21,21-30,30-36,36-29,29-27
41 27 1 41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-29,29-12,12-27
41 27 2 41-21,21-30,30-32,32-29,29-27
22 23 0 22-24,24-23
22 23 1 22-6,6-25,25-23
22 23 2 22-24,24-25,25-23
5 37 0 5-2,2-32,32-37
5 37 1 5-3,3-29,29-36,36-37
5 37 2 5-4,4-2,2-33,33-32,32-30,30-37
44 0 0 44-1,1-0
44 0 1 44-39,39-40,40-41,41-21,21-30,30-32,32-2,2-4,4-0
44 0 2 44-39,39-1,1-0
9 34 0 9-41,41-21,21-30,30-32,32-34
9 34 1 9-8,8-1,1-0,0-4,4-5,5-3,3-29,29-34
9 34 2 9-41,41-26,26-21,21-30,30-32,32-34
47 21 0 47-44,44-39,39-40,40-41,41-21
47 21 1 47-46,46-45,45-42,42-26,26-21
47 21 2 47-1,1-0,0-4,4-2,2-32,32-30,30-21
34 42 0 34-32,32-30,30-21,21-41,41-42
34 42 1 34-29,29-32,32-2,2-4,4-0,0-1,1-44,44-45,45-42
34 42 2 34-32,32-30,30-21,21-26,26-42
17 34 0 17-16,16-37,37-32,32-34
17 34 1 17-19,19-36,36-35,35-34
17 34 2 17-18,18-37,37-36,36-29,29-34
37 47 0 37-32,32-2,2-4,4-0,0-1,1-47
37 47 1 37-30,30-21,21-41,41-42,42-45,45-44,44-47
37 47 2 37-30,30-32,32-2,2-4,4-0,0-1,1-47
23 12 0 23-3,3-29,29-12
23 12 1 23-25,25-6,6-29,29-27,27-12
23 12 2 23-24,24-22,22-6,6-15,15-29,29-28,28-12
45 31 0 45-42,42-41,41-21,21-30,30-31
45 31 1 45-44,44-1,1-0,0-4,4-2,2-32,32-20,20-31
45 31 2 45-42,42-26,26-21,21-30,30-31
10 3 0 10-8,8-1,1-0,0-4,4-5,5-3
10 3 1 10-43,43-9,9-41,41-21,21-30,30-36,36-29,29-3
10 3 2 10-8,8-1,1-0,0-4,4-2,2-3
35 25 0 35-34,34-29,29-6,6-25
35 25 1 35-36,36-29,29-3,3-24,24-25
35 25 2 35-36,36-29,29-6,6-25
0 21 0 0-1,1-39,39-40,40-41,41-21
0 21 1 0-4,4-2,2-32,32-30,30-21
0 21 2 0-1,1-8,8-9,9-41,41-21
38 6 0 38-47,47-1,1-0,0-4,4-2,2-6
38 6 1 38-46,46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-6
38 6 2 38-46,46-47,47-1,1-0,0-4,4-2,2-6
25 19 0 25-6,6-29,29-36,36-19
25 19 1 25-23,23-3,3-2,2-32,32-37,37-18,18-17,17-19
25 19 2 25-24,24-3,3-29,29-36,36-19
14 47 0 14-15,15-6,6-2,2-4,4-0,0-1,1-47
14 47 1 14-29,29-32,32-30,30-21,21-41,41-42,42-45,45-44,44-47
14 47 2 14-29,29-32,32-2,2-4,4-0,0-1,1-47
1 10 0 1-8,8-10
1 10 1 1-44,44-10
1 10 2 1-39,39-40,40-41,41-9,9-43,43-10
39 29 0 39-40,40-41,41-21,21-30,30-36,36-29
39 29 1 39-1,1-0,0-4,4-5,5-3,3-29
39 29 2 39-40,40-41,41-21,21-30,30-32,32-29
4 1 0 4-0,0-1
4 1 1 4-2,2-32,32-30,30-21,21-41,41-40,40-39,39-1
4 1 2 4-2,2-32,32-30,30-21,21-41,41-9,9-8,8-1
29 7 0 29-3,3-7
29 7 1 29-32,32-33,33-7
29 7 2 29-6,6-3,3-7
16 4 0 16-37,37-32,32-2,2-4
16 4 1 16-17,17-19,19-36,36-29,29-3,3-5,5-4
16 4 2 16-37,37-30,30-32,32-2,2-4
19 17 0 19-17
19 17 1 19-36,36-37,37-18,18-17
19 17 2 19-36,36-37,37-16,16-17
2 43 0 2-32,32-30,30-21,21-41,41-9,9-43
2 43 1 2-4,4-0,0-1,1-44,44-10,10-43
2 43 2 2-4,4-0,0-1,1-8,8-9,9-43
41 28 0 41-21,21-30,30-36,36-29,29-28
41 28 1 41-40,40-39,39-1,1-0,0-4,4-2,2-32,32-34,34-28
41 28 2 41-21,21-30,30-32,32-34,34-28
22 46 0 22-6,6-2,2-4,4-0,0-1,1-47,47-46
22 46 1 22-24,24-3,3-29,29-36,36-30,30-21,21-41,41-42,42-45,45-46
22 46 2 22-24,24-3,3-2,2-4,4-0,0-1,1-47,47-46
5 46 0 5-4,4-0,0-1,1-47,47-46
5 46 1 5-2,2-32,32-30,30-21,21-41,41-42,42-45,45-46
5 46 2 5-2,2-4,4-0,0-1,1-47,47-46
9 43 0 9-43
9 43 1 9-8,8-10,10-43
9 43 2 9-8,8-1,1-44,44-10,10-43
47 18 0 47-1,1-0,0-4,4-2,2-32,32-37,37-18
47 18 1 47-44,44-39,39-40,40-41,41-21,21-30,30-36,36-19,19-17,17-18
47 18 2 47-44,44-1,1-0,0-4,4-2,2-32,32-37,37-18
34 37 0 34-32,32-37
34 37 1 34-35,35-36,36-37
34 37 2 34-29,29-36,36-30,30-37
17 27 0 17-19,19-36,36-29,29-27
17 27 1 17-18,18-37,37-32,32-29,29-12,12-27
17 27 2 17-16,16-37,37-32,32-29,29-27
37 40 0 37-30,30-21,21-41,41-40
37 40 1 37-32,32-2,2-4,4-0,0-1,1-39,39-40
37 40 2 37-32,32-30,30-21,21-41,41-40
42 37 0 42-41,41-21,21-30,30-37
42 37 1 42-45,45-44,44-1,1-0,0-4,4-2,2-32,32-37
42 37 2 42-26,26-21,21-30,30-37
23 5 0 23-3,3-5
23 5 1 23-24,24-3,3-2,2-5
23 5 2 23-25,25-6,6-2,2-4,4-5
45 24 0 45-44,44-1,1-0,0-4,4-5,5-3,3-24
45 24 1 45-42,42-41,41-21,21-30,30-36,36-29,29-3,3-23,23-24
45 24 2 45-44,44-1,1-0,0-4,4-2,2-3,3-24
13 47 0 13-12,12-29,29-32,32-2,2-4,4-0,0-1,1-47
13 47 1 13-14,14-29,29-36,36-30,30-21,21-41,41-42,42-45,45-44,44-47
13 47 2 13-14,14-29,29-32,32-2,2-4,4-0,0-1,1-47
35 30 0 35-36,36-30
35 30 1 35-34,34-32,32-30
35 30 2 35-36,36-37,37-30
25 20 0 25-6,6-29,29-32,32-20
25 20 1 25-23,23-3,3-29,29-36,36-30,30-31,31-20
25 20 2 25-6,6-2,2-32,32-20
11 25 0 11-29,29-6,6-25
11 25 1 11-12,12-29,29-3,3-24,24-25
11 25 2 11-12,12-29,29-6,6-25
1 3 0 1-0,0-4,4-5,5-3
1 3 1 1-39,39-40,40-41,41-21,21-30,30-36,36-29,29-3
1 3 2 1-0,0-4,4-2,2-3
39 26 0 39-40,40-41,41-26
39 26 1 39-44,44-45,45-42,42-26
39 26 2 39-1,1-8,8-9,9-41,41-21,21-26
4 8 0 4-0,0-1,1-8
4 8 1 4-2,2-32,32-30,30-21,21-41,41-9,9-8
4 8 2 4-0,0-1,1-44,44-10,10-8
29 0 0 29-32,32-2,2-4,4-0
29 0 1 29-36,36-30,30-21,21-41,41-40,40-39,39-1,1-0
29 0 2 29-3,3-2,2-4,4-0
19 22 0 19-36,36-29,29-3,3-24,24-22
19 22 1 19-17,17-16,16-37,37-32,32-2,2-6,6-22
19 22 2 19-36,36-29,29-6,6-22
2 34 0 2-32,32-34
2 34 1 2-3,3-29,29-34
2 34 2 2-6,6-29,29-28,28-34
41 5 0 41-21,21-30,30-32,32-2,2-5
41 5 1 41-40,40-39,39-1,1-0,0-4,4-5
41 5 2 41-21,21-30,30-37,37-32,32-2,2-5
22 33 0 22-6,6-2,2-33
22 33 1 22-24,24-3,3-7,7-33
22 33 2 22-24,24-3,3-2,2-33
5 23 0 5-3,3-23
5 23 1 5-2,2-3,3-24,24-23
5 23 2 5-4,4-2,2-6,6-25,25-23
9 44 0 9-8,8-1,1-44
9 44 1 9-43,43-10,10-44
9 44 2 9-41,41-42,42-45,45-44
47 27 0 47-1,1-0,0-4,4-5,5-3,3-29,29-27
47 27 1 47-44,44-39,39-40,40-41,41-21,21-30,30-36,36-29,29-12,12-27
47 27 2 47-1,1-0,0-4,4-2,2-32,32-29,29-27
30 33 0 30-32,32-33
30 33 1 30-37,37-32,32-2,2-33
30 33 2 30-36,36-29,29-3,3-7,7-33
17 28 0 17-19,19-36,36-29,29-28
17 28 1 17-16,16-37,37-32,32-34,34-28
17 28 2 17-18,18-37,37-30,30-32,32-29,29-12,12-28
42 44 0 42-45,45-44
42 44 1 42-41,41-40,40-39,39-44
42 44 2 42-26,26-41,41-9,9-8,8-10,10-44
23 2 0 23-3,3-2
23 2 1 23-25,25-6,6-2
23 2 2 23-24,24-3,3-5,5-2
45 17 0 45-42,42-41,41-21,21-30,30-36,36-19,19-17
45 17 1 45-44,44-1,1-0,0-4,4-2,2-32,32-37,37-18,18-17
45 17 2 45-42,42-41,41-21,21-30,30-37,37-16,16-17
32 10 0 32-2,2-4,4-0,0-1,1-44,44-10
32 10 1 32-30,30-21,21-41,41-9,9-8,8-10
32 10 2 32-2,2-4,4-0,0-1,1-8,8-10
13 40 0 13-12,12-29,29-36,36-30,30-21,21-41,41-40
13 40 1 13-14,14-29,29-32,32-2,2-4,4-0,0-1,1-39,39-40
13 40 2 13-12,12-29,29-32,32-30,30-21,21-41,41-40
35 7 0 35-34,34-32,32-33,33-7
35 7 1 35-36,36-29,29-3,3-7
35 7 2 35-34,34-29,29-3,3-7
25 29 0 25-6,6-29
25 29 1 25-24,24-3,3-29
25 29 2 25-23,23-3,3-2,2-32,32-29
11 30 0 11-29,29-32,32-30
11 30 1 11-12,12-29,29-36,36-30
11 30 2 11-29,29-36,36-30
1 4 0 1-0,0-4
1 4 1 1-39,39-40,40-41,41-21,21-30,30-32,32-2,2-4
1 4 2 1-8,8-9,9-41,41-21,21-30,30-32,32-2,2-4
39 19 0 39-40,40-41,41-21,21-30,30-36,36-19
39 19 1 39-1,1-0,0-4,4-2,2-32,32-37,37-18,18-17,17-19
39 19 2 39-40,40-41,41-26,26-21,21-30,30-36,36-19
26 4 0 26-21,21-30,30-32,32-2,2-4
26 4 1 26-41,41-40,40-39,39-1,1-0,0-4
26 4 2 26-41,41-9,9-8,8-1,1-0,0-4
29 25 0 29-6,6-25
29 25 1 29-3,3-24,24-25
29 25 2 29-15,15-6,6-3,3-23,23-25
19 31 0 19-36,36-30,30-31
19 31 1 19-17,17-16,16-37,37-32,32-20,20-31
19 31 2 19-36,36-37,37-30,30-31
41 14 0 41-21,21-30,30-36,36-29,29-14
41 14 1 41-40,40-39,39-1,1-0,0-4,4-2,2-6,6-15,15-14
41 14 2 41-21,21-30,30-32,32-29,29-14
5 16 0 5-2,2-32,32-37,37-16
5 16 1 5-3,3-29,29-36,36-19,19-17,17-16
5 16 2 5-3,3-2,2-32,32-37,37-16
27 47 0 27-29,29-32,32-2,2-4,4-0,0-1,1-47
27 47 1 27-12,12-29,29-36,36-30,30-21,21-41,41-42,42-45,45-44,44-47
27 47 2 27-29,29-3,3-2,2-4,4-0,0-1,1-47
47 32 0 47-1,1-0,0-4,4-2,2-32
47 32 1 47-44,44-39,39-40,40-41,41-21,21-30,30-32
47 32 2 47-44,44-1,1-0,0-4,4-2,2-32
30 40 0 30-21,21-41,41-40
30 40 1 30-32,32-2,2-4,4-0,0-1,1-39,39-40
30 40 2 30-21,21-26,26-41,41-40
17 21 0 17-16,16-37,37-30,30-21
17 21 1 17-18,18-37,37-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41,41-21
17 21 2 17-18,18-37,37-30,30-21
20 6 0 20-32,32-2,2-6
20 6 1 20-31,31-30,30-36,36-29,29-6
20 6 2 20-32,32-29,29-6
42 23 0 42-41,41-21,21-30,30-36,36-29,29-3,3-23
42 23 1 42-45,45-44,44-1,1-0,0-4,4-5,5-3,3-24,24-23
42 23 2 42-41,41-21,21-30,30-32,32-2,2-3,3-23
23 27 0 23-3,3-29,29-27
23 27 1 23-25,25-6,6-29,29-12,12-27
23 27 2 23-24,24-3,3-29,29-27
45 10 0 45-44,44-10
45 10 1 45-42,42-41,41-9,9-43,43-10
45 10 2 45-46,46-47,47-1,1-8,8-10
32 1 0 32-2,2-4,4-0,0-1
32 1 1 32-30,30-21,21-41,41-40,40-39,39-1
32 1 2 32-33,33-2,2-4,4-0,0-1
13 33 0 13-12,12-29,29-32,32-33
13 33 1 13-14,14-29,29-3,3-7,7-33
13 33 2 13-14,14-29,29-32,32-33
35 12 0 35-34,34-28,28-12
35 12 1 35-36,36-29,29-12
35 12 2 35-34,34-29,29-12
18 44 0 18-37,37-32,32-2,2-4,4-0,0-1,1-44
18 44 1 18-17,17-16,16-37,37-30,30-21,21-41,41-42,42-45,45-44
18 44 2 18-37,37-30,30-21,21-41,41-42,42-45,45-44
38 43 0 38-47,47-44,44-10,10-43
38 43 1 38-46,46-47,47-1,1-8,8-9,9-43
38 43 2 38-46,46-45,45-44,44-10,10-43
11 23 0 11-29,29-3,3-23
11 23 1 11-12,12-29,29-6,6-25,25-23
11 23 2 11-12,12-29,29-3,3-23
14 0 0 14-15,15-6,6-2,2-4,4-0
14 0 1 14-29,29-32,32-30,30-21,21-41,41-40,40-39,39-1,1-0
14 0 2 14-29,29-32,32-2,2-4,4-0
36 21 0 36-30,30-21
36 21 1 36-29,29-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41,41-21
36 21 2 36-37,37-30,30-21
1 29 0 1-0,0-4,4-5,5-3,3-29
1 29 1 1-39,39-40,40-41,41-21,21-30,30-36,36-29
1 29 2 1-0,0-4,4-2,2-32,32-29
39 8 0 39-1,1-8
39 8 1 39-44,44-10,10-8
39 8 2 39-40,40-41,41-9,9-8
26 15 0 26-21,21-30,30-36,36-29,29-15
26 15 1 26-41,41-40,40-39,39-1,1-0,0-4,4-2,2-6,6-15
26 15 2 26-21,21-30,30-32,32-29,29-15
29 18 0 29-32,32-37,37-18
29 18 1 29-36,36-19,19-17,17-18
29 18 2 29-36,36-37,37-18
15 35 0 15-29,29-34,34-35
15 35 1 15-14,14-29,29-36,36-35
15 35 2 15-29,29-36,36-35
19 36 0 19-36
19 36 1 19-17,17-16,16-37,37-36
19 36 2 19-17,17-18,18-37,37-36
5 25 0 5-2,2-6,6-25
5 25 1 5-3,3-24,24-25
5 25 2 5-4,4-2,2-3,3-23,23-25
27 36 0 27-29,29-36
27 36 1 27-12,12-29,29-32,32-30,30-36
27 36 2 27-12,12-29,29-36
47 41 0 47-1,1-8,8-9,9-41
47 41 1 47-44,44-39,39-40,40-41
47 41 2 47-46,46-45,45-42,42-41
30 19 0 30-36,36-19
30 19 1 30-37,37-18,18-17,17-19
30 19 2 30-37,37-36,36-19
17 14 0 17-19,19-36,36-29,29-14
17 14 1 17-16,16-37,37-32,32-29,29-15,15-14
17 14 2 17-18,18-37,37-36,36-35,35-34,34-28,28-12,12-13,13-14
20 13 0 20-32,32-29,29-12,12-13
20 13 1 20-31,31-30,30-36,36-29,29-14,14-13
20 13 2 20-32,32-29,29-14,14-13
42 30 0 42-41,41-21,21-30
42 30 1 42-45,45-44,44-1,1-0,0-4,4-2,2-32,32-30
42 30 2 42-26,26-21,21-30
23 16 0 23-3,3-29,29-32,32-37,37-16
23 16 1 23-25,25-6,6-29,29-36,36-19,19-17,17-16
23 16 2 23-3,3-2,2-32,32-37,37-16
6 40 0 6-2,2-4,4-0,0-1,1-39,39-40
6 40 1 6-29,29-36,36-30,30-21,21-41,41-40
6 40 2 6-2,2-32,32-30,30-21,21-41,41-40
45 3 0 45-44,44-1,1-0,0-4,4-5,5-3
45 3 1 45-42,42-41,41-21,21-30,30-36,36-29,29-3
45 3 2 45-44,44-1,1-0,0-4,4-2,2-3
10 39 0 10-44,44-39
10 39 1 10-8,8-1,1-39
10 39 2 10-43,43-9,9-41,41-40,40-39
32 24 0 32-2,2-3,3-24
32 24 1 32-29,29-3,3-23,23-24
32 24 2 32-33,33-2,2-6,6-22,22-24
18 39 0 18-37,37-30,30-21,21-41,41-40,40-39
18 39 1 18-17,17-16,16-37,37-32,32-2,2-4,4-0,0-1,1-39
18 39 2 18-37,37-32,32-30,30-21,21-41,41-40,40-39
38 34 0 38-47,47-1,1-0,0-4,4-2,2-32,32-34
38 34 1 38-46,46-45,45-42,42-41,41-21,21-30,30-36,36-35,35-34
38 34 2 38-46,46-45,45-42,42-41,41-21,21-30,30-32,32-34
8 17 0 8-9,9-41,41-21,21-30,30-36,36-19,19-17
8 17 1 8-1,1-0,0-4,4-2,2-32,32-37,37-18,18-17
8 17 2 8-9,9-41,41-21,21-30,30-37,37-16,16-17
11 12 0 11-12
11 12 1 11-29,29-12
11 12 2 11-29,29-27,27-12
14 11 0 14-29,29-11
14 11 1 14-13,13-12,12-11
14 11 2 14-29,29-12,12-11
36 28 0 36-29,29-28
36 28 1 36-35,35-34,34-28
36 28 2 36-37,37-32,32-29,29-12,12-28
1 22 0 1-0,0-4,4-2,2-6,6-22
1 22 1 1-39,39-40,40-41,41-21,21-30,30-36,36-29,29-3,3-24,24-22
1 22 2 1-0,0-4,4-5,5-2,2-6,6-22
39 1 0 39-1
39 1 1 39-44,44-1
39 1 2 39-40,40-41,41-9,9-8,8-1
26 22 0 26-21,21-30,30-36,36-29,29-6,6-22
26 22 1 26-41,41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-24,24-22
26 22 2 26-21,21-30,30-32,32-2,2-6,6-22
15 40 0 15-29,29-36,36-30,30-21,21-41,41-40
15 40 1 15-6,6-2,2-4,4-0,0-1,1-39,39-40
15 40 2 15-29,29-32,32-30,30-21,21-41,41-40
19 45 0 19-36,36-30,30-21,21-41,41-42,42-45
19 45 1 19-17,17-16,16-37,37-32,32-2,2-4,4-0,0-1,1-44,44-45
19 45 2 19-36,36-30,30-21,21-26,26-42,42-45
2 15 0 2-6,6-15
2 15 1 2-32,32-29,29-15
2 15 2 2-3,3-29,29-14,14-15
24 32 0 24-3,3-2,2-32
24 32 1 24-25,25-6,6-29,29-32
24 32 2 24-23,23-3,3-29,29-34,34-32
5 2 0 5-2
5 2 1 5-3,3-2
5 2 2 5-4,4-2
30 26 0 30-21,21-26
30 26 1 30-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41,41-26
30 26 2 30-21,21-41,41-26
17 7 0 17-18,18-37,37-32,32-33,33-7
17 7 1 17-19,19-36,36-29,29-3,3-7
17 7 2 17-16,16-37,37-32,32-33,33-7
42 25 0 42-41,41-21,21-30,30-36,36-29,29-6,6-25
42 25 1 42-45,45-44,44-1,1-0,0-4,4-5,5-3,3-24,24-25
42 25 2 42-41,41-21,21-30,30-32,32-2,2-6,6-25
23 41 0 23-3,3-29,29-36,36-30,30-21,21-41
23 41 1 23-25,25-6,6-2,2-4,4-0,0-1,1-39,39-40,40-41
23 41 2 23-3,3-2,2-32,32-30,30-21,21-41
6 35 0 6-29,29-34,34-35
6 35 1 6-3,3-29,29-36,36-35
6 35 2 6-29,29-36,36-35
10 46 0 10-44,44-47,47-46
10 46 1 10-8,8-1,1-47,47-38,38-46
10 46 2 10-43,43-9,9-41,41-42,42-45,45-46
32 31 0 32-20,20-31
32 31 1 32-30,30-31
32 31 2 32-37,37-30,30-31
18 30 0 18-37,37-30
18 30 1 18-17,17-19,19-36,36-30
18 30 2 18-37,37-32,32-30
38 37 0 38-46,46-45,45-42,42-41,41-21,21-30,30-37
38 37 1 38-47,47-1,1-0,0-4,4-2,2-32,32-37
38 37 2 38-46,46-45,45-42,42-26,26-21,21-30,30-37
43 42 0 43-9,9-41,41-42
43 42 1 43-10,10-44,44-45,45-42
43 42 2 43-9,9-41,41-26,26-42
8 24 0 8-1,1-0,0-4,4-5,5-3,3-24
8 24 1 8-9,9-41,41-21,21-30,30-36,36-29,29-3,3-23,23-24
8 24 2 8-1,1-0,0-4,4-2,2-3,3-24
11 5 0 11-29,29-3,3-5
11 5 1 11-12,12-29,29-32,32-2,2-5
11 5 2 11-12,12-29,29-3,3-5
14 18 0 14-29,29-32,32-37,37-18
14 18 1 14-15,15-29,29-36,36-19,19-17,17-18
14 18 2 14-29,29-36,36-37,37-18
36 27 0 36-29,29-27
36 27 1 36-35,35-34,34-28,28-12,12-27
36 27 2 36-29,29-12,12-27
26 17 0 26-21,21-30,30-36,36-19,19-17
26 17 1 26-41,41-40,40-39,39-1,1-0,0-4,4-2,2-32,32-37,37-18,18-17
26 17 2 26-21,21-30,30-37,37-16,16-17
12 28 0 12-28
12 28 1 12-29,29-28
12 28 2 12-11,11-29,29-34,34-28
2 6 0 2-6
2 6 1 2-3,3-6
2 6 2 2-32,32-29,29-6
24 39 0 24-3,3-5,5-4,4-0,0-1,1-39
24 39 1 24-25,25-6,6-29,29-36,36-30,30-21,21-41,41-40,40-39
24 39 2 24-3,3-2,2-4,4-0,0-1,1-39
5 11 0 5-3,3-29,29-11
5 11 1 5-2,2-6,6-29,29-12,12-11
5 11 2 5-2,2-32,32-29,29-11
30 29 0 30-32,32-29
30 29 1 30-36,36-29
30 29 2 30-37,37-32,32-34,34-29
20 19 0 20-31,31-30,30-36,36-19
20 19 1 20-32,32-37,37-18,18-17,17-19
20 19 2 20-32,32-37,37-36,36-19
42 0 0 42-45,45-44,44-1,1-0
42 0 1 42-41,41-21,21-30,30-32,32-2,2-4,4-0
42 0 2 42-41,41-40,40-39,39-1,1-0
23 38 0 23-3,3-5,5-4,4-0,0-1,1-47,47-38
23 38 1 23-25,25-6,6-29,29-36,36-30,30-21,21-41,41-42,42-45,45-46,46-38
23 38 2 23-3,3-2,2-4,4-0,0-1,1-47,47-38
6 26 0 6-29,29-36,36-30,30-21,21-26
6 26 1 6-2,2-4,4-0,0-1,1-39,39-40,40-41,41-26
6 26 2 6-2,2-32,32-30,30-21,21-26
10 41 0 10-43,43-9,9-41
10 41 1 10-44,44-45,45-42,42-41
10 41 2 10-8,8-1,1-39,39-40,40-41
32 22 0 32-2,2-6,6-22
32 22 1 32-29,29-3,3-24,24-22
32 22 2 32-29,29-6,6-22
31 38 0 31-30,30-21,21-41,41-42,42-45,45-46,46-38
31 38 1 31-20,20-32,32-2,2-4,4-0,0-1,1-47,47-38
31 38 2 31-30,30-21,21-26,26-42,42-45,45-46,46-38
18 25 0 18-37,37-32,32-2,2-6,6-25
18 25 1 18-17,17-19,19-36,36-29,29-3,3-24,24-25
18 25 2 18-37,37-36,36-29,29-6,6-25
43 35 0 43-9,9-41,41-21,21-30,30-36,36-35
43 35 1 43-10,10-44,44-1,1-0,0-4,4-2,2-32,32-34,34-35
43 35 2 43-9,9-41,41-26,26-21,21-30,30-36,36-35
8 31 0 8-9,9-41,41-21,21-30,30-31
8 31 1 8-1,1-0,0-4,4-2,2-32,32-20,20-31
8 31 2 8-9,9-41,41-26,26-21,21-30,30-31
33 9 0 33-32,32-30,30-21,21-41,41-9
33 9 1 33-2,2-4,4-0,0-1,1-8,8-9
33 9 2 33-32,32-37,37-30,30-21,21-41,41-9
14 21 0 14-29,29-32,32-30,30-21
14 21 1 14-15,15-6,6-2,2-4,4-0,0-1,1-39,39-40,40-41,41-21
14 21 2 14-29,29-36,36-30,30-21
36 2 0 36-29,29-3,3-2
36 2 1 36-30,30-32,32-2
36 2 2 36-37,37-32,32-33,33-2
26 24 0 26-21,21-30,30-36,36-29,29-3,3-24
26 24 1 26-41,41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-23,23-24
26 24 2 26-21,21-30,30-32,32-2,2-3,3-24
12 27 0 12-27
12 27 1 12-29,29-27
12 27 2 12-11,11-29,29-27
2 1 0 2-4,4-0,0-1
2 1 1 2-32,32-30,30-21,21-41,41-40,40-39,39-1
2 1 2 2-5,5-4,4-0,0-1
24 46 0 24-3,3-5,5-4,4-0,0-1,1-47,47-46
24 46 1 24-25,25-6,6-29,29-36,36-30,30-21,21-41,41-42,42-45,45-46
24 46 2 24-3,3-2,2-4,4-0,0-1,1-47,47-46
27 11 0 27-12,12-11
27 11 1 27-29,29-11
27 11 2 27-12,12-29,29-11
30 4 0 30-32,32-2,2-4
30 4 1 30-36,36-29,29-3,3-5,5-4
30 4 2 30-21,21-41,41-40,40-39,39-1,1-0,0-4
20 26 0 20-31,31-30,30-21,21-26
20 26 1 20-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41,41-26
20 26 2 20-32,32-30,30-21,21-26
3 34 0 3-29,29-34
3 34 1 3-2,2-32,32-34
3 34 2 3-6,6-29,29-28,28-34
42 11 0 42-41,41-21,21-30,30-36,36-29,29-11
42 11 1 42-45,45-44,44-1,1-0,0-4,4-5,5-3,3-29,29-12,12-11
42 11 2 42-41,41-21,21-30,30-32,32-29,29-11
6 29 0 6-29
6 29 1 6-3,3-29
6 29 2 6-15,15-29
28 42 0 28-29,29-36,36-30,30-21,21-41,41-42
28 42 1 28-34,34-32,32-2,2-4,4-0,0-1,1-44,44-45,45-42
28 42 2 28-34,34-32,32-30,30-21,21-41,41-42
32 45 0 32-30,30-21,21-41,41-42,42-45
32 45 1 32-2,2-4,4-0,0-1,1-44,44-45
32 45 2 32-30,30-21,21-26,26-42,42-45
31 47 0 31-20,20-32,32-2,2-4,4-0,0-1,1-47
31 47 1 31-30,30-21,21-41,41-40,40-39,39-44,44-47
31 47 2 31-30,30-32,32-2,2-4,4-0,0-1,1-47
35 40 0 35-36,36-30,30-21,21-41,41-40
35 40 1 35-34,34-32,32-2,2-4,4-0,0-1,1-39,39-40
