s t k edges
18 2 0 18-20,20-13,13-2
18 2 1 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2
18 2 2 18-17,17-12,12-11,11-10,10-19,19-13,13-2
16 30 0 16-9,9-8,8-30
16 30 1 16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30
16 30 2 16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30
21 23 0 21-22,22-2,2-3,3-0,0-1,1-23
21 23 1 21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24,24-23
21 23 2 21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-24,24-23
22 4 0 22-2,2-13,13-19,19-14,14-15,15-4
22 4 1 22-21,21-30,30-8,8-9,9-16,16-5,5-4
22 4 2 22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4
18 28 0 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28
18 28 1 18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28
18 28 2 18-20,20-13,13-19,19-14,14-15,15-4,4-29,29-28
23 1 0 23-1
23 1 1 23-24,24-25,25-6,6-7,7-0,0-1
23 1 2 23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1
8 26 0 8-9,9-16,16-5,5-4,4-29,29-28,28-27,27-26
8 26 1 8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-26
8 26 2 8-9,9-16,16-5,5-4,4-29,29-25,25-26
11 7 0 11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7
11 7 1 11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7
11 7 2 11-10,10-19,19-13,13-2,2-3,3-0,0-7
9 27 0 9-16,16-5,5-4,4-29,29-28,28-27
9 27 1 9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27
9 27 2 9-16,16-5,5-4,4-29,29-25,25-26,26-27
24 29 0 24-25,25-29
24 29 1 24-23,23-1,1-0,0-7,7-6,6-25,25-26,26-27,27-28,28-29
24 29 2 24-25,25-26,26-27,27-28,28-29
14 16 0 14-15,15-4,4-5,5-16
14 16 1 14-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16
14 16 2 14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16
12 0 0 12-17,17-18,18-20,20-13,13-2,2-3,3-0
12 0 1 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0
12 0 2 12-11,11-10,10-19,19-13,13-2,2-3,3-0
10 16 0 10-19,19-14,14-15,15-4,4-5,5-16
10 16 1 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16
10 16 2 10-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16
25 24 0 25-24
25 24 1 25-6,6-7,7-0,0-1,1-23,23-24
25 24 2 25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24
15 21 0 15-14,14-19,19-13,13-2,2-22,22-21
15 21 1 15-4,4-5,5-16,16-9,9-8,8-30,30-21
15 21 2 15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21
13 5 0 13-19,19-14,14-15,15-4,4-5
13 5 1 13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
13 5 2 13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5
11 29 0 11-10,10-19,19-14,14-15,15-4,4-29
11 29 1 11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29
11 29 2 11-12,12-17,17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-29
0 6 0 0-7,7-6
0 6 1 0-1,1-23,23-24,24-25,25-6
0 6 2 0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6
24 3 0 24-23,23-1,1-0,0-3
24 3 1 24-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3
24 3 2 24-25,25-6,6-7,7-0,0-3
12 30 0 12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30
12 30 1 12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30
12 30 2 12-11,11-10,10-19,19-13,13-2,2-22,22-21,21-30
27 30 0 27-28,28-29,29-4,4-5,5-16,16-9,9-8,8-30
27 30 1 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30
27 30 2 27-26,26-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30
1 7 0 1-0,0-7
1 7 1 1-23,23-24,24-25,25-6,6-7
1 7 2 1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7
25 2 0 25-6,6-7,7-0,0-3,3-2
25 2 1 25-29,29-4,4-15,15-14,14-19,19-13,13-2
25 2 2 25-24,24-23,23-1,1-0,0-3,3-2
28 25 0 28-29,29-25
28 25 1 28-27,27-26,26-25
28 25 2 28-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25
2 4 0 2-13,13-19,19-14,14-15,15-4
2 4 1 2-3,3-0,0-7,7-6,6-25,25-29,29-4
2 4 2 2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4
5 9 0 5-16,16-9
5 9 1 5-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9
5 9 2 5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9
29 28 0 29-28
29 28 1 29-25,25-26,26-27,27-28
29 28 2 29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28
3 25 0 3-0,0-7,7-6,6-25
3 25 1 3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25
3 25 2 3-0,0-1,1-23,23-24,24-25
30 3 0 30-21,21-22,22-2,2-3
30 3 1 30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3
30 3 2 30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-3
4 18 0 4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18
4 18 1 4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18
4 18 2 4-15,15-14,14-19,19-13,13-20,20-18
19 26 0 19-14,14-15,15-4,4-29,29-28,28-27,27-26
19 26 1 19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26
19 26 2 19-14,14-15,15-4,4-29,29-25,25-26
5 19 0 5-4,4-15,15-14,14-19
5 19 1 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19
5 19 2 5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19
20 29 0 20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29
20 29 1 20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29
20 29 2 20-13,13-19,19-14,14-15,15-4,4-29
16 21 0 16-9,9-8,8-30,30-21
16 21 1 16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21
16 21 2 16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21
6 24 0 6-25,25-24
6 24 1 6-7,7-0,0-1,1-23,23-24
6 24 2 6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24
21 16 0 21-30,30-8,8-9,9-16
21 16 1 21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16
21 16 2 21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16
19 0 0 19-13,13-2,2-3,3-0
19 0 1 19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0
19 0 2 19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0
17 16 0 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16
17 16 1 17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16
17 16 2 17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-5,5-16
7 29 0 7-6,6-25,25-29
7 29 1 7-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29
7 29 2 7-0,0-1,1-23,23-24,24-25,25-29
18 23 0 18-20,20-13,13-2,2-3,3-0,0-1,1-23
18 23 1 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23
18 23 2 18-20,20-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23
23 30 0 23-1,1-0,0-3,3-2,2-22,22-21,21-30
23 30 1 23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30
23 30 2 23-24,24-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30
8 1 0 8-30,30-21,21-22,22-2,2-3,3-0,0-1
8 1 1 8-9,9-16,16-5,5-4,4-29,29-25,25-24,24-23,23-1
8 1 2 8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-1
9 28 0 9-16,16-5,5-4,4-29,29-28
9 28 1 9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28
9 28 2 9-16,16-5,5-4,4-29,29-25,25-26,26-27,27-28
14 27 0 14-15,15-4,4-29,29-28,28-27
14 27 1 14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27
14 27 2 14-15,15-4,4-29,29-25,25-26,26-27
10 27 0 10-19,19-14,14-15,15-4,4-29,29-28,28-27
10 27 1 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27
10 27 2 10-19,19-14,14-15,15-4,4-29,29-25,25-26,26-27
15 18 0 15-14,14-19,19-10,10-11,11-12,12-17,17-18
15 18 1 15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18
15 18 2 15-14,14-19,19-13,13-20,20-18
11 18 0 11-12,12-17,17-18
11 18 1 11-10,10-19,19-13,13-20,20-18
11 18 2 11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18
0 29 0 0-7,7-6,6-25,25-29
0 29 1 0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29
0 29 2 0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29
24 10 0 24-25,25-29,29-4,4-15,15-14,14-19,19-10
24 10 1 24-23,23-1,1-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
24 10 2 24-23,23-1,1-0,0-3,3-2,2-13,13-19,19-10
12 21 0 12-17,17-18,18-20,20-13,13-2,2-22,22-21
12 21 1 12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21
12 21 2 12-11,11-10,10-19,19-13,13-2,2-22,22-21
27 23 0 27-26,26-25,25-24,24-23
27 23 1 27-28,28-29,29-25,25-6,6-7,7-0,0-1,1-23
27 23 2 27-28,28-29,29-25,25-24,24-23
1 24 0 1-23,23-24
1 24 1 1-0,0-7,7-6,6-25,25-24
1 24 2 1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24
25 11 0 25-29,29-4,4-15,15-14,14-19,19-10,10-11
25 11 1 25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11
25 11 2 25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-10,10-11
13 24 0 13-2,2-3,3-0,0-1,1-23,23-24
13 24 1 13-19,19-14,14-15,15-4,4-29,29-25,25-24
13 24 2 13-2,2-3,3-0,0-7,7-6,6-25,25-24
28 16 0 28-29,29-4,4-5,5-16
28 16 1 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16
28 16 2 28-27,27-26,26-25,25-29,29-4,4-5,5-16
26 0 0 26-25,25-6,6-7,7-0
26 0 1 26-27,27-28,28-29,29-25,25-24,24-23,23-1,1-0
26 0 2 26-25,25-24,24-23,23-1,1-0
29 21 0 29-4,4-5,5-16,16-9,9-8,8-30,30-21
29 21 1 29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21
29 21 2 29-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21
3 30 0 3-2,2-22,22-21,21-30
3 30 1 3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30
3 30 2 3-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30
27 13 0 27-28,28-29,29-4,4-15,15-14,14-19,19-13
27 13 1 27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13
27 13 2 27-26,26-25,25-29,29-4,4-15,15-14,14-19,19-13
30 10 0 30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10
30 10 1 30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
30 10 2 30-21,21-22,22-2,2-13,13-19,19-10
4 25 0 4-29,29-25
4 25 1 4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25
4 25 2 4-29,29-28,28-27,27-26,26-25
28 14 0 28-29,29-4,4-15,15-14
28 14 1 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14
28 14 2 28-27,27-26,26-25,25-29,29-4,4-15,15-14
5 28 0 5-4,4-29,29-28
5 28 1 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27,27-28
5 28 2 5-4,4-29,29-25,25-26,26-27,27-28
29 15 0 29-4,4-15
29 15 1 29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15
29 15 2 29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-19,19-14,14-15
16 12 0 16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12
16 12 1 16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12
16 12 2 16-5,5-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17,17-12
6 19 0 6-25,25-29,29-4,4-15,15-14,14-19
6 19 1 6-7,7-0,0-3,3-2,2-13,13-19
6 19 2 6-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-19
21 25 0 21-22,22-2,2-3,3-0,0-7,7-6,6-25
21 25 1 21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25
21 25 2 21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25
19 9 0 19-14,14-15,15-4,4-5,5-16,16-9
19 9 1 19-13,13-2,2-22,22-21,21-30,30-8,8-9
19 9 2 19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9
17 9 0 17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9
17 9 1 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9
17 9 2 17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9
7 26 0 7-6,6-25,25-26
7 26 1 7-0,0-1,1-23,23-24,24-25,25-29,29-28,28-27,27-26
7 26 2 7-0,0-1,1-23,23-24,24-25,25-26
20 2 0 20-13,13-2
20 2 1 20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2
20 2 2 20-18,18-17,17-12,12-11,11-10,10-19,19-13,13-2
18 14 0 18-17,17-12,12-11,11-10,10-19,19-14
18 14 1 18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14
18 14 2 18-20,20-13,13-19,19-14
21 3 0 21-22,22-2,2-3
21 3 1 21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3
21 3 2 21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-3
22 8 0 22-21,21-30,30-8
22 8 1 22-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8
22 8 2 22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8
9 5 0 9-16,16-5
9 5 1 9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-5
9 5 2 9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5
23 13 0 23-1,1-0,0-3,3-2,2-13
23 13 1 23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-13
23 13 2 23-24,24-25,25-6,6-7,7-0,0-3,3-2,2-13
10 2 0 10-11,11-12,12-17,17-18,18-20,20-13,13-2
10 2 1 10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2
10 2 2 10-19,19-13,13-2
15 27 0 15-4,4-29,29-28,28-27
15 27 1 15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27
15 27 2 15-4,4-29,29-25,25-26,26-27
0 20 0 0-3,3-2,2-13,13-20
0 20 1 0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20
0 20 2 0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-20
24 17 0 24-23,23-1,1-0,0-3,3-2,2-13,13-20,20-18,18-17
24 17 1 24-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17
24 17 2 24-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17
14 4 0 14-15,15-4
14 4 1 14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4
14 4 2 14-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4
1 17 0 1-0,0-3,3-2,2-13,13-20,20-18,18-17
1 17 1 1-23,23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17
1 17 2 1-0,0-3,3-2,2-13,13-19,19-10,10-11,11-12,12-17
25 12 0 25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12
25 12 1 25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12
25 12 2 25-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17,17-12
15 1 0 15-4,4-29,29-25,25-24,24-23,23-1
15 1 1 15-14,14-19,19-13,13-2,2-3,3-0,0-1
15 1 2 15-4,4-29,29-25,25-6,6-7,7-0,0-1
13 17 0 13-20,20-18,18-17
13 17 1 13-19,19-10,10-11,11-12,12-17
13 17 2 13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17
2 22 0 2-22
2 22 1 2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22
2 22 2 2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22
26 11 0 26-27,27-28,28-29,29-4,4-15,15-14,14-19,19-10,10-11
26 11 1 26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11
26 11 2 26-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11
0 10 0 0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
0 10 1 0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10
0 10 2 0-3,3-2,2-13,13-19,19-10
3 7 0 3-0,0-7
3 7 1 3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7
3 7 2 3-0,0-1,1-23,23-24,24-25,25-6,6-7
27 2 0 27-26,26-25,25-6,6-7,7-0,0-3,3-2
27 2 1 27-28,28-29,29-4,4-15,15-14,14-19,19-13,13-2
27 2 2 27-28,28-29,29-25,25-6,6-7,7-0,0-3,3-2
1 11 0 1-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11
1 11 1 1-23,23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11
1 11 2 1-0,0-3,3-2,2-13,13-19,19-10,10-11
30 13 0 30-21,21-22,22-2,2-13
30 13 1 30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13
30 13 2 30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13
4 0 0 4-29,29-25,25-6,6-7,7-0
4 0 1 4-15,15-14,14-19,19-13,13-2,2-3,3-0
4 0 2 4-29,29-25,25-24,24-23,23-1,1-0
28 5 0 28-29,29-4,4-5
28 5 1 28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5
28 5 2 28-27,27-26,26-25,25-29,29-4,4-5
29 8 0 29-4,4-5,5-16,16-9,9-8
29 8 1 29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8
29 8 2 29-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21,21-30,30-8
16 3 0 16-9,9-8,8-30,30-21,21-22,22-2,2-3
16 3 1 16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3
16 3 2 16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-3
6 10 0 6-25,25-29,29-4,4-15,15-14,14-19,19-10
6 10 1 6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
6 10 2 6-7,7-0,0-3,3-2,2-13,13-19,19-10
30 23 0 30-21,21-22,22-2,2-3,3-0,0-1,1-23
30 23 1 30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24,24-23
30 23 2 30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-24,24-23
19 14 0 19-14
19 14 1 19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14
19 14 2 19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14
17 2 0 17-18,18-20,20-13,13-2
17 2 1 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2
17 2 2 17-12,12-11,11-10,10-19,19-13,13-2
7 19 0 7-0,0-3,3-2,2-13,13-19
7 19 1 7-6,6-25,25-29,29-4,4-15,15-14,14-19
7 19 2 7-0,0-1,1-23,23-24,24-25,25-29,29-4,4-15,15-14,14-19
20 9 0 20-13,13-2,2-22,22-21,21-30,30-8,8-9
20 9 1 20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9
20 9 2 20-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9
18 9 0 18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9
18 9 1 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9
18 9 2 18-20,20-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9
16 25 0 16-5,5-4,4-29,29-25
16 25 1 16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25
16 25 2 16-5,5-4,4-29,29-28,28-27,27-26,26-25
21 12 0 21-22,22-2,2-13,13-20,20-18,18-17,17-12
21 12 1 21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12
21 12 2 21-22,22-2,2-13,13-19,19-10,10-11,11-12
8 15 0 8-9,9-16,16-5,5-4,4-15
8 15 1 8-30,30-21,21-22,22-2,2-13,13-19,19-14,14-15
8 15 2 8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15
22 3 0 22-2,2-3
22 3 1 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3
22 3 2 22-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3
9 14 0 9-16,16-5,5-4,4-15,15-14
9 14 1 9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-14
9 14 2 9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14
23 10 0 23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-10
23 10 1 23-1,1-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10
23 10 2 23-1,1-0,0-3,3-2,2-13,13-19,19-10
10 13 0 10-19,19-13
10 13 1 10-11,11-12,12-17,17-18,18-20,20-13
10 13 2 10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13
8 21 0 8-30,30-21
8 21 1 8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21
8 21 2 8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21
11 0 0 11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0
11 0 1 11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0
11 0 2 11-10,10-19,19-13,13-2,2-3,3-0
9 16 0 9-16
9 16 1 9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16
9 16 2 9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16
14 15 0 14-15
14 15 1 14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15
14 15 2 14-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15
12 11 0 12-11
12 11 1 12-17,17-18,18-20,20-13,13-19,19-10,10-11
12 11 2 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11
10 23 0 10-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23
10 23 1 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-1,1-23
10 23 2 10-19,19-13,13-2,2-3,3-0,0-1,1-23
25 21 0 25-6,6-7,7-0,0-3,3-2,2-22,22-21
25 21 1 25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21
25 21 2 25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21
15 14 0 15-14
15 14 1 15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14
15 14 2 15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-14
13 10 0 13-19,19-10
13 10 1 13-20,20-18,18-17,17-12,12-11,11-10
13 10 2 13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10
2 17 0 2-13,13-20,20-18,18-17
2 17 1 2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17
2 17 2 2-13,13-19,19-10,10-11,11-12,12-17
26 18 0 26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18
26 18 1 26-27,27-28,28-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18
26 18 2 26-25,25-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18
0 1 0 0-1
0 1 1 0-7,7-6,6-25,25-24,24-23,23-1
0 1 2 0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1
3 12 0 3-2,2-13,13-20,20-18,18-17,17-12
3 12 1 3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12
3 12 2 3-2,2-13,13-19,19-10,10-11,11-12
1 12 0 1-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12
1 12 1 1-23,23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12
1 12 2 1-0,0-3,3-2,2-13,13-19,19-10,10-11,11-12
4 15 0 4-15
