s t k edges
32 30 2 32-33,33-27,27-17,17-7,7-30
22 1 0 22-1
22 1 1 22-27,27-2,2-1
22 1 2 22-13,13-28,28-1
9 12 0 9-25,25-10,10-12
9 12 1 9-28,28-17,17-11,11-12
9 12 2 9-28,28-13,13-10,10-12
33 31 0 33-22,22-1,1-31
33 31 1 33-27,27-17,17-7,7-30,30-31
33 31 2 33-27,27-2,2-1,1-31
23 4 0 23-25,25-8,8-4
23 4 1 23-13,13-28,28-15,15-4
23 4 2 23-22,22-1,1-29,29-15,15-5,5-4
10 11 0 10-11
10 11 1 10-17,17-11
10 11 2 10-13,13-11
34 28 0 34-35,35-27,27-2,2-28
34 28 1 34-32,32-33,33-22,22-13,13-28
34 28 2 34-35,35-27,27-13,13-28
8 23 0 8-25,25-23
8 23 1 8-28,28-13,13-23
8 23 2 8-1,1-22,22-23
11 2 0 11-17,17-28,28-2
11 2 1 11-10,10-27,27-2
11 2 2 11-13,13-22,22-1,1-2
35 1 0 35-27,27-2,2-1
35 1 1 35-34,34-32,32-33,33-22,22-1
35 1 2 35-26,26-27,27-17,17-28,28-1
9 22 0 9-8,8-1,1-22
9 22 1 9-25,25-23,23-22
9 22 2 9-28,28-17,17-22
24 26 0 24-13,13-27,27-26
24 26 1 24-23,23-22,22-27,27-35,35-26
24 26 2 24-25,25-10,10-27,27-26
14 13 0 14-16,16-13
14 13 1 14-10,10-13
14 13 2 14-10,10-11,11-13
12 5 0 12-10,10-25,25-8,8-4,4-5
12 5 1 12-11,11-13,13-28,28-15,15-5
12 5 2 12-11,11-17,17-7,7-15,15-5
10 21 0 10-17,17-7,7-21
10 21 1 10-27,27-2,2-21
10 21 2 10-25,25-8,8-21
25 27 0 25-18,18-27
25 27 1 25-10,10-27
25 27 2 25-13,13-27
15 8 0 15-28,28-8
15 8 1 15-4,4-8
15 8 2 15-29,29-1,1-8
13 8 0 13-28,28-8
13 8 1 13-25,25-8
13 8 2 13-22,22-1,1-8
11 24 0 11-13,13-24
11 24 1 11-16,16-23,23-24
11 24 2 11-10,10-25,25-24
26 16 0 26-27,27-17,17-16
26 16 1 26-35,35-27,27-13,13-16
26 16 2 26-27,27-13,13-16
0 3 0 0-2,2-3
0 3 1 0-1,1-2,2-27,27-3
0 3 2 0-1,1-2,2-3
24 0 0 24-25,25-28,28-1,1-0
24 0 1 24-13,13-27,27-2,2-0
24 0 2 24-25,25-8,8-1,1-0
3 14 0 3-27,27-10,10-14
3 14 1 3-2,2-28,28-13,13-16,16-14
3 14 2 3-2,2-27,27-10,10-14
27 29 0 27-2,2-1,1-29
27 29 1 27-17,17-28,28-15,15-29
27 29 2 27-22,22-1,1-29
1 2 0 1-2
1 2 1 1-0,0-2
1 2 2 1-28,28-2
4 9 0 4-8,8-9
4 9 1 4-15,15-28,28-9
4 9 2 4-5,5-15,15-7,7-17,17-28,28-25,25-9
23 21 0 23-25,25-8,8-21
23 21 1 23-16,16-17,17-7,7-21
23 21 2 23-22,22-1,1-2,2-21
2 9 0 2-28,28-9
2 9 1 2-1,1-8,8-9
2 9 2 2-27,27-18,18-25,25-9
5 12 0 5-4,4-8,8-25,25-10,10-12
5 12 1 5-15,15-7,7-17,17-11,11-12
5 12 2 5-15,15-28,28-13,13-10,10-12
29 31 0 29-1,1-31
29 31 1 29-15,15-7,7-30,30-31
29 31 2 29-15,15-28,28-1,1-31
3 20 0 3-2,2-21,21-20
3 20 1 3-27,27-18,18-20
3 20 2 3-2,2-19,19-20
34 4 0 34-32,32-33,33-22,22-1,1-8,8-4
34 4 1 34-35,35-27,27-2,2-28,28-15,15-4
34 4 2 34-35,35-27,27-2,2-1,1-8,8-4
6 3 0 6-1,1-2,2-3
6 3 1 6-7,7-17,17-27,27-3
6 3 2 6-7,7-21,21-2,2-3
17 10 0 17-10
17 10 1 17-11,11-10
17 10 2 17-27,27-10
4 23 0 4-8,8-25,25-23
4 23 1 4-15,15-28,28-13,13-23
4 23 2 4-5,5-15,15-29,29-1,1-22,22-23
19 25 0 19-2,2-28,28-25
19 25 1 19-20,20-18,18-25
19 25 2 19-2,2-1,1-8,8-25
2 35 0 2-27,27-35
2 35 1 2-3,3-27,27-26,26-35
2 35 2 2-1,1-22,22-33,33-32,32-34,34-35
7 10 0 7-17,17-10
7 10 1 7-21,21-2,2-27,27-10
7 10 2 7-15,15-28,28-13,13-10
31 25 0 31-1,1-8,8-25
31 25 1 31-30,30-7,7-15,15-28,28-25
31 25 2 31-1,1-28,28-25
5 22 0 5-4,4-8,8-1,1-22
5 22 1 5-15,15-7,7-17,17-22
5 22 2 5-15,15-28,28-1,1-22
20 18 0 20-18
20 18 1 20-19,19-2,2-27,27-18
20 18 2 20-21,21-8,8-25,25-18
16 18 0 16-13,13-27,27-18
16 18 1 16-23,23-25,25-18
16 18 2 16-17,17-7,7-21,21-20,20-18
21 19 0 21-2,2-19
21 19 1 21-20,20-19
21 19 2 21-8,8-1,1-2,2-19
17 19 0 17-28,28-2,2-19
17 19 1 17-7,7-21,21-20,20-19
17 19 2 17-27,27-2,2-19
7 32 0 7-17,17-22,22-33,33-32
7 32 1 7-21,21-2,2-27,27-35,35-34,34-32
7 32 2 7-17,17-27,27-33,33-32
22 24 0 22-13,13-24
22 24 1 22-23,23-24
22 24 2 22-27,27-18,18-25,25-24
31 32 0 31-1,1-22,22-33,33-32
31 32 1 31-30,30-7,7-17,17-27,27-35,35-34,34-32
31 32 2 31-1,1-2,2-27,27-33,33-32
18 24 0 18-25,25-24
18 24 1 18-27,27-13,13-24
18 24 2 18-20,20-21,21-8,8-25,25-23,23-24
33 16 0 33-27,27-13,13-16
33 16 1 33-22,22-23,23-16
33 16 2 33-32,32-34,34-35,35-27,27-17,17-16
23 29 0 23-22,22-1,1-29
23 29 1 23-25,25-28,28-15,15-29
23 29 2 23-25,25-8,8-1,1-29
34 23 0 34-32,32-33,33-22,22-23
34 23 1 34-35,35-27,27-13,13-23
34 23 2 34-35,35-27,27-22,22-23
8 30 0 8-1,1-31,31-30
8 30 1 8-21,21-7,7-30
8 30 2 8-4,4-15,15-7,7-30
32 11 0 32-33,33-27,27-10,10-11
32 11 1 32-34,34-35,35-27,27-17,17-11
32 11 2 32-33,33-22,22-17,17-11
31 28 0 31-1,1-28
31 28 1 31-30,30-7,7-15,15-28
31 28 2 31-1,1-2,2-28
35 6 0 35-27,27-17,17-7,7-6
35 6 1 35-26,26-27,27-2,2-1,1-6
35 6 2 35-27,27-2,2-1,1-6
9 31 0 9-8,8-1,1-31
9 31 1 9-28,28-15,15-7,7-30,30-31
9 31 2 9-28,28-1,1-31
33 10 0 33-27,27-10
33 10 1 33-22,22-13,13-10
33 10 2 33-32,32-34,34-35,35-27,27-17,17-10
14 20 0 14-10,10-27,27-18,18-20
14 20 1 14-16,16-17,17-7,7-21,21-20
14 20 2 14-10,10-25,25-18,18-20
10 28 0 10-17,17-28
10 28 1 10-13,13-28
10 28 2 10-25,25-28
25 28 0 25-28
25 28 1 25-8,8-28
25 28 2 25-9,9-28
15 17 0 15-28,28-17
15 17 1 15-7,7-17
15 17 2 15-29,29-1,1-22,22-17
13 1 0 13-28,28-1
13 1 1 13-22,22-1
13 1 2 13-25,25-8,8-1
11 17 0 11-17
11 17 1 11-16,16-17
11 17 2 11-10,10-17
26 27 0 26-27
26 27 1 26-35,35-27
26 27 2 26-35,35-34,34-32,32-33,33-27
0 26 0 0-2,2-27,27-26
0 26 1 0-1,1-22,22-27,27-35,35-26
0 26 2 0-1,1-2,2-27,27-26
24 7 0 24-25,25-8,8-21,21-7
24 7 1 24-13,13-28,28-15,15-7
24 7 2 24-23,23-16,16-17,17-7
23 20 0 23-25,25-18,18-20
23 20 1 23-13,13-27,27-2,2-19,19-20
23 20 2 23-22,22-1,1-8,8-21,21-20
12 26 0 12-10,10-27,27-26
12 26 1 12-11,11-13,13-27,27-35,35-26
12 26 2 12-11,11-10,10-27,27-26
27 18 0 27-18
27 18 1 27-10,10-25,25-18
27 18 2 27-2,2-21,21-20,20-18
1 27 0 1-2,2-27
1 27 1 1-22,22-27
1 27 2 1-28,28-17,17-27
25 6 0 25-8,8-1,1-6
25 6 1 25-10,10-17,17-7,7-6
25 6 2 25-28,28-1,1-6
13 27 0 13-27
13 27 1 13-10,10-27
13 27 2 13-22,22-27
28 21 0 28-8,8-21
28 21 1 28-2,2-21
28 21 2 28-15,15-7,7-21
2 0 0 2-0
2 0 1 2-1,1-0
2 0 2 2-28,28-1,1-0
26 5 0 26-27,27-2,2-28,28-15,15-5
26 5 1 26-35,35-27,27-18,18-25,25-8,8-4,4-5
26 5 2 26-27,27-13,13-28,28-15,15-5
14 32 0 14-10,10-27,27-33,33-32
14 32 1 14-16,16-17,17-27,27-35,35-34,34-32
14 32 2 14-16,16-13,13-27,27-33,33-32
29 24 0 29-1,1-22,22-23,23-24
29 24 1 29-15,15-28,28-13,13-24
29 24 2 29-1,1-8,8-25,25-24
3 29 0 3-2,2-1,1-29
3 29 1 3-27,27-2,2-28,28-15,15-29
3 29 2 3-27,27-2,2-1,1-29
27 8 0 27-18,18-25,25-8
27 8 1 27-2,2-28,28-8
27 8 2 27-22,22-1,1-8
30 7 0 30-7
30 7 1 30-31,31-1,1-6,6-7
30 7 2 30-31,31-1,1-22,22-17,17-7
4 30 0 4-15,15-7,7-30
4 30 1 4-8,8-1,1-31,31-30
4 30 2 4-8,8-21,21-7,7-30
19 30 0 19-2,2-1,1-31,31-30
19 30 1 19-20,20-21,21-7,7-30
19 30 2 19-2,2-21,21-7,7-30
