s t k edges
28 101 2 28-25,25-94,94-91,91-96,96-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-59,59-100,100-102,102-101
32 96 0 32-16,16-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96
32 96 1 32-20,20-31,31-38,38-37,37-40,40-39,39-34,34-33,33-36,36-35,35-14,14-8,8-7,7-52,52-83,83-5,5-91,91-96
32 96 2 32-20,20-31,31-38,38-37,37-40,40-105,105-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96
14 48 0 14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-112,112-84,84-41,41-48
14 48 1 14-35,35-36,36-33,33-34,34-39,39-40,40-105,105-58,58-59,59-100,100-102,102-101,101-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-48
14 48 2 14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-43,43-42,42-84,84-41,41-48
71 65 0 71-44,44-45,45-98,98-54,54-113,113-66,66-99,99-67,67-65
71 65 1 71-70,70-73,73-18,18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-101,101-102,102-103,103-1,1-64,64-63,63-106,106-65
71 65 2 71-44,44-45,45-98,98-47,47-46,46-69,69-99,99-67,67-65
18 79 0 18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-107,107-108,108-109,109-82,82-79
18 79 1 18-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-66,66-99,99-67,67-101,101-102,102-100,100-59,59-58,58-6,6-0,0-21,21-24,24-79
18 79 2 18-48,48-17,17-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-107,107-108,108-109,109-82,82-79
75 2 0 75-72,72-17,17-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-90,90-2
75 2 1 75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95,95-25,25-29,29-30,30-93,93-4,4-3,3-2
75 2 2 75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-94,94-90,90-2
108 16 0 108-109,109-82,82-79,79-24,24-21,21-0,0-6,6-58,58-16
108 16 1 108-107,107-106,106-65,65-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40,40-37,37-38,38-31,31-20,20-32,32-16
108 16 2 108-107,107-106,106-65,65-67,67-101,101-102,102-100,100-59,59-58,58-16
4 14 0 4-3,3-2,2-90,90-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14
4 14 1 4-93,93-30,30-29,29-25,25-95,95-97,97-96,96-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-105,105-40,40-39,39-34,34-33,33-36,36-35,35-14
4 14 2 4-93,93-30,30-29,29-25,25-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14
51 45 0 51-50,50-49,49-56,56-89,89-55,55-53,53-113,113-54,54-98,98-45
51 45 1 51-88,88-52,52-83,83-5,5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-17,17-73,73-70,70-71,71-44,44-45
51 45 2 51-88,88-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45
37 66 0 37-40,40-39,39-34,34-33,33-36,36-35,35-14,14-9,9-15,15-53,53-113,113-66
37 66 1 37-38,38-31,31-20,20-32,32-16,16-58,58-59,59-100,100-102,102-101,101-67,67-99,99-66
37 66 2 37-40,40-105,105-58,58-59,59-100,100-102,102-101,101-67,67-99,99-66
112 83 0 112-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83
112 83 1 112-84,84-41,41-48,48-17,17-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5,5-83
112 83 2 112-44,44-45,45-98,98-54,54-113,113-53,53-55,55-89,89-56,56-49,49-50,50-51,51-88,88-52,52-83
41 7 0 41-84,84-112,112-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7
41 7 1 41-48,48-17,17-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5,5-83,83-52,52-7
41 7 2 41-84,84-42,42-43,43-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7
98 80 0 98-47,47-46,46-69,69-99,99-67,67-65,65-106,106-104,104-80
98 80 1 98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80
98 80 2 98-45,45-44,44-71,71-70,70-73,73-18,18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-101,101-102,102-103,103-1,1-64,64-63,63-106,106-107,107-108,108-109,109-110,110-111,111-80
61 92 0 61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95,95-92
61 92 1 61-62,62-86,86-68,68-69,69-99,99-66,66-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-25,25-92
61 92 2 61-67,67-65,65-106,106-107,107-108,108-109,109-82,82-79,79-24,24-23,23-19,19-22,22-96,96-97,97-95,95-92
111 5 0 111-110,110-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5
111 5 1 111-80,80-104,104-106,106-65,65-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5
111 5 2 111-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5
27 84 0 27-26,26-25,25-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-112,112-84
27 84 1 27-28,28-25,25-95,95-97,97-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-48,48-41,41-84
27 84 2 27-28,28-25,25-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-112,112-84
47 25 0 47-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-25
47 25 1 47-46,46-69,69-99,99-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95,95-25
47 25 2 47-46,46-69,69-99,99-66,66-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-25
88 38 0 88-52,52-7,7-8,8-14,14-35,35-36,36-33,33-34,34-39,39-40,40-37,37-38
88 38 1 88-51,51-50,50-49,49-56,56-89,89-55,55-53,53-113,113-66,66-99,99-67,67-101,101-102,102-100,100-59,59-58,58-16,16-32,32-20,20-31,31-38
88 38 2 88-52,52-83,83-5,5-91,91-96,96-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-105,105-40,40-37,37-38
51 90 0 51-88,88-52,52-83,83-5,5-91,91-94,94-90
51 90 1 51-50,50-49,49-56,56-89,89-55,55-53,53-113,113-66,66-99,99-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95,95-25,25-29,29-30,30-93,93-4,4-3,3-2,2-90
51 90 2 51-88,88-52,52-83,83-5,5-91,91-96,96-97,97-95,95-25,25-94,94-90
17 30 0 17-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95,95-25,25-29,29-30
17 30 1 17-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-90,90-2,2-3,3-4,4-93,93-30
17 30 2 17-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-25,25-29,29-30
101 20 0 101-102,102-100,100-59,59-58,58-16,16-32,32-20
101 20 1 101-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14,14-35,35-36,36-33,33-34,34-39,39-40,40-37,37-38,38-31,31-20
101 20 2 101-12,12-13,13-10,10-100,100-59,59-58,58-16,16-32,32-20
94 28 0 94-25,25-28
94 28 1 94-91,91-96,96-97,97-95,95-25,25-26,26-27,27-28
94 28 2 94-25,25-26,26-27,27-28
23 0 0 23-24,24-21,21-0
23 0 1 23-19,19-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-101,101-102,102-100,100-59,59-58,58-6,6-0
23 0 2 23-19,19-22,22-78,78-60,60-57,57-87,87-110,110-109,109-82,82-79,79-24,24-21,21-0
91 47 0 91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-47
91 47 1 91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99,99-69,69-46,46-47
91 47 2 91-5,5-83,83-52,52-88,88-51,51-50,50-49,49-56,56-89,89-55,55-53,53-113,113-54,54-98,98-47
84 18 0 84-41,41-48,48-18
84 18 1 84-112,112-44,44-71,71-70,70-73,73-18
84 18 2 84-42,42-43,43-44,44-45,45-98,98-54,54-113,113-66,66-99,99-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18
50 94 0 50-51,51-88,88-52,52-83,83-5,5-91,91-94
50 94 1 50-49,49-56,56-89,89-55,55-53,53-113,113-66,66-99,99-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97,97-95,95-25,25-94
50 94 2 50-51,51-88,88-52,52-83,83-5,5-91,91-96,96-97,97-95,95-25,25-94
13 42 0 13-12,12-101,101-67,67-99,99-69,69-46,46-47,47-98,98-45,45-44,44-43,43-42
13 42 1 13-10,10-100,100-11,11-103,103-1,1-64,64-63,63-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-48,48-41,41-84,84-42
13 42 2 13-12,12-101,101-67,67-99,99-66,66-113,113-54,54-98,98-45,45-44,44-43,43-42
70 37 0 70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-35,35-36,36-33,33-34,34-39,39-40,40-37
70 37 1 70-73,73-18,18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-101,101-102,102-100,100-59,59-58,58-16,16-32,32-20,20-31,31-38,38-37
70 37 2 70-71,71-44,44-45,45-98,98-54,54-113,113-66,66-99,99-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40,40-37
74 40 0 74-85,85-76,76-77,77-61,61-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40
74 40 1 74-75,75-72,72-17,17-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-35,35-36,36-33,33-34,34-39,39-40
74 40 2 74-85,85-76,76-77,77-61,61-67,67-101,101-12,12-13,13-10,10-100,100-59,59-58,58-105,105-40
40 88 0 40-39,39-34,34-33,33-36,36-35,35-14,14-8,8-7,7-52,52-88
40 88 1 40-105,105-58,58-59,59-100,100-102,102-101,101-67,67-99,99-66,66-113,113-53,53-55,55-89,89-56,56-49,49-50,50-51,51-88
40 88 2 40-105,105-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-91,91-5,5-83,83-52,52-88
3 108 0 3-4,4-93,93-30,30-29,29-25,25-95,95-97,97-96,96-22,22-78,78-60,60-57,57-87,87-110,110-109,109-108
3 108 1 3-2,2-90,90-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-65,65-106,106-107,107-108
3 108 2 3-2,2-90,90-94,94-91,91-96,96-22,22-19,19-23,23-24,24-79,79-82,82-109,109-108
60 11 0 60-57,57-87,87-81,81-80,80-104,104-106,106-63,63-64,64-1,1-103,103-11
60 11 1 60-78,78-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-59,59-100,100-11
60 11 2 60-57,57-87,87-110,110-111,111-80,80-104,104-106,106-63,63-64,64-1,1-103,103-11
23 113 0 23-24,24-79,79-82,82-109,109-108,108-107,107-106,106-65,65-67,67-99,99-66,66-113
23 113 1 23-19,19-22,22-96,96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113
23 113 2 23-24,24-21,21-0,0-6,6-58,58-59,59-100,100-102,102-101,101-67,67-99,99-66,66-113
64 78 0 64-63,63-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78
64 78 1 64-1,1-103,103-102,102-100,100-59,59-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-78
64 78 2 64-63,63-106,106-107,107-108,108-109,109-110,110-87,87-57,57-60,60-78
50 49 0 50-49
50 49 1 50-51,51-88,88-52,52-7,7-8,8-14,14-9,9-15,15-53,53-55,55-89,89-56,56-49
50 49 2 50-51,51-88,88-52,52-83,83-5,5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99,99-66,66-113,113-53,53-55,55-89,89-56,56-49
107 32 0 107-106,106-65,65-67,67-101,101-102,102-100,100-59,59-58,58-16,16-32
107 32 1 107-108,108-109,109-82,82-79,79-24,24-21,21-0,0-6,6-58,58-105,105-40,40-37,37-38,38-31,31-20,20-32
107 32 2 107-108,108-109,109-82,82-79,79-24,24-21,21-0,0-6,6-58,58-16,16-32
108 74 0 108-107,107-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74
108 74 1 108-109,109-110,110-111,111-80,80-104,104-106,106-63,63-64,64-1,1-103,103-102,102-101,101-67,67-99,99-69,69-46,46-47,47-98,98-45,45-44,44-71,71-70,70-73,73-18,18-72,72-75,75-74
108 74 2 108-109,109-110,110-111,111-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74
22 75 0 22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75
22 75 1 22-96,96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-71,71-70,70-73,73-18,18-72,72-75
22 75 2 22-19,19-23,23-24,24-79,79-82,82-109,109-108,108-107,107-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75
26 6 0 26-25,25-95,95-97,97-96,96-22,22-19,19-23,23-24,24-21,21-0,0-6
26 6 1 26-27,27-28,28-25,25-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-35,35-36,36-33,33-34,34-39,39-40,40-105,105-58,58-6
26 6 2 26-25,25-94,94-91,91-96,96-22,22-19,19-23,23-24,24-21,21-0,0-6
83 75 0 83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-71,71-70,70-73,73-18,18-72,72-75
83 75 1 83-5,5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75
83 75 2 83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-61,61-77,77-76,76-85,85-74,74-75
46 61 0 46-69,69-68,68-86,86-62,62-61
46 61 1 46-47,47-98,98-54,54-113,113-66,66-99,99-67,67-61
46 61 2 46-69,69-99,99-67,67-61
103 52 0 103-11,11-100,100-59,59-58,58-105,105-40,40-39,39-34,34-33,33-36,36-35,35-14,14-8,8-7,7-52
103 52 1 103-102,102-101,101-67,67-99,99-66,66-113,113-53,53-55,55-89,89-56,56-49,49-50,50-51,51-88,88-52
103 52 2 103-1,1-64,64-63,63-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5,5-83,83-52
69 100 0 69-99,99-67,67-101,101-102,102-100
69 100 1 69-68,68-86,86-62,62-61,61-67,67-65,65-106,106-63,63-64,64-1,1-103,103-11,11-100
69 100 2 69-46,46-47,47-98,98-54,54-113,113-53,53-15,15-9,9-14,14-35,35-36,36-33,33-34,34-39,39-40,40-105,105-58,58-59,59-100
16 112 0 16-58,58-59,59-100,100-102,102-101,101-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-48,48-41,41-84,84-112
16 112 1 16-32,32-20,20-31,31-38,38-37,37-40,40-39,39-34,34-33,33-36,36-35,35-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-112
16 112 2 16-58,58-59,59-100,100-102,102-101,101-67,67-99,99-66,66-113,113-54,54-98,98-45,45-44,44-112
73 97 0 73-18,18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-97
73 97 1 73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-25,25-95,95-97
73 97 2 73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-96,96-97
81 21 0 81-87,87-110,110-109,109-82,82-79,79-24,24-21
81 21 1 81-80,80-104,104-106,106-65,65-67,67-101,101-102,102-100,100-59,59-58,58-6,6-0,0-21
81 21 2 81-80,80-111,111-110,110-109,109-82,82-79,79-24,24-21
2 63 0 2-3,3-4,4-93,93-30,30-29,29-25,25-95,95-97,97-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-63
2 63 1 2-90,90-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-101,101-102,102-103,103-1,1-64,64-63
2 63 2 2-90,90-94,94-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-63
22 58 0 22-19,19-23,23-24,24-21,21-0,0-6,6-58
22 58 1 22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-101,101-102,102-100,100-59,59-58
22 58 2 22-96,96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-35,35-36,36-33,33-34,34-39,39-40,40-105,105-58
79 63 0 79-82,82-109,109-108,108-107,107-106,106-63
79 63 1 79-24,24-21,21-0,0-6,6-58,58-59,59-100,100-11,11-103,103-1,1-64,64-63
79 63 2 79-82,82-109,109-110,110-111,111-80,80-104,104-106,106-63
111 79 0 111-110,110-109,109-82,82-79
111 79 1 111-80,80-81,81-87,87-57,57-60,60-78,78-22,22-19,19-23,23-24,24-79
111 79 2 111-80,80-81,81-87,87-110,110-109,109-82,82-79
83 56 0 83-52,52-88,88-51,51-50,50-49,49-56
83 56 1 83-5,5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99,99-66,66-113,113-53,53-55,55-89,89-56
83 56 2 83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-55,55-89,89-56
101 90 0 101-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91,91-94,94-90
101 90 1 101-102,102-100,100-59,59-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-97,97-95,95-25,25-29,29-30,30-93,93-4,4-3,3-2,2-90
101 90 2 101-102,102-100,100-59,59-58,58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-91,91-94,94-90
55 38 0 55-53,53-113,113-66,66-99,99-67,67-101,101-102,102-100,100-59,59-58,58-16,16-32,32-20,20-31,31-38
55 38 1 55-89,89-56,56-49,49-50,50-51,51-88,88-52,52-7,7-8,8-14,14-35,35-36,36-33,33-34,34-39,39-40,40-37,37-38
55 38 2 55-53,53-15,15-9,9-14,14-35,35-36,36-33,33-34,34-39,39-40,40-37,37-38
59 35 0 59-58,58-105,105-40,40-39,39-34,34-33,33-36,36-35
59 35 1 59-100,100-102,102-101,101-67,67-99,99-66,66-113,113-53,53-15,15-9,9-14,14-35
59 35 2 59-58,58-16,16-32,32-20,20-31,31-38,38-37,37-40,40-39,39-34,34-33,33-36,36-35
45 12 0 45-98,98-54,54-113,113-66,66-99,99-67,67-101,101-12
45 12 1 45-44,44-71,71-70,70-73,73-18,18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-63,63-64,64-1,1-103,103-102,102-100,100-10,10-13,13-12
45 12 2 45-98,98-47,47-46,46-69,69-99,99-67,67-101,101-12
102 71 0 102-101,101-67,67-99,99-69,69-46,46-47,47-98,98-45,45-44,44-71
102 71 1 102-103,103-1,1-64,64-63,63-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-17,17-73,73-70,70-71
102 71 2 102-101,101-67,67-99,99-66,66-113,113-54,54-98,98-45,45-44,44-71
49 73 0 49-56,56-89,89-55,55-53,53-113,113-54,54-98,98-45,45-44,44-71,71-70,70-73
49 73 1 49-50,50-51,51-88,88-52,52-83,83-5,5-91,91-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-17,17-73
49 73 2 49-56,56-89,89-55,55-53,53-113,113-54,54-98,98-45,45-44,44-112,112-84,84-41,41-48,48-17,17-73
31 73 0 31-20,20-32,32-16,16-58,58-59,59-100,100-102,102-101,101-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-17,17-73
31 73 1 31-38,38-37,37-40,40-39,39-34,34-33,33-36,36-35,35-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-71,71-70,70-73
31 73 2 31-20,20-32,32-16,16-58,58-59,59-100,100-102,102-101,101-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-73
35 10 0 35-36,36-33,33-34,34-39,39-40,40-105,105-58,58-59,59-100,100-10
35 10 1 35-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-101,101-12,12-13,13-10
35 10 2 35-14,14-9,9-15,15-53,53-113,113-66,66-99,99-67,67-101,101-102,102-100,100-10
92 41 0 92-25,25-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-112,112-84,84-41
92 41 1 92-95,95-97,97-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-48,48-41
92 41 2 92-95,95-97,97-96,96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44,44-112,112-84,84-41
55 87 0 55-53,53-113,113-66,66-99,99-67,67-65,65-106,106-104,104-80,80-81,81-87
55 87 1 55-89,89-56,56-49,49-50,50-51,51-88,88-52,52-83,83-5,5-91,91-96,96-22,22-78,78-60,60-57,57-87
55 87 2 55-53,53-113,113-66,66-99,99-67,67-65,65-106,106-107,107-108,108-109,109-110,110-87
96 44 0 96-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-45,45-44
96 44 1 96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-17,17-73,73-70,70-71,71-44
96 44 2 96-91,91-5,5-83,83-52,52-88,88-51,51-50,50-49,49-56,56-89,89-55,55-53,53-113,113-54,54-98,98-45,45-44
104 49 0 104-106,106-65,65-67,67-99,99-66,66-113,113-53,53-55,55-89,89-56,56-49
104 49 1 104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5,5-83,83-52,52-88,88-51,51-50,50-49
104 49 2 104-106,106-65,65-67,67-99,99-69,69-46,46-47,47-98,98-54,54-113,113-53,53-55,55-89,89-56,56-49
82 19 0 82-79,79-24,24-23,23-19
82 19 1 82-109,109-110,110-87,87-57,57-60,60-78,78-22,22-19
82 19 2 82-109,109-110,110-111,111-80,80-81,81-87,87-57,57-60,60-78,78-22,22-19
111 106 0 111-80,80-104,104-106
111 106 1 111-110,110-109,109-108,108-107,107-106
111 106 2 111-110,110-87,87-81,81-80,80-104,104-106
11 21 0 11-100,100-59,59-58,58-6,6-0,0-21
11 21 1 11-103,103-1,1-64,64-63,63-106,106-107,107-108,108-109,109-82,82-79,79-24,24-21
11 21 2 11-103,103-102,102-100,100-59,59-58,58-6,6-0,0-21
72 5 0 72-17,17-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5
72 5 1 72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91,91-5
72 5 2 72-18,18-73,73-70,70-71,71-44,44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5
93 46 0 93-4,4-3,3-2,2-90,90-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-54,54-98,98-47,47-46
93 46 1 93-30,30-29,29-25,25-95,95-97,97-96,96-22,22-78,78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-99,99-69,69-46
93 46 2 93-30,30-29,29-25,25-94,94-91,91-5,5-83,83-52,52-7,7-8,8-14,14-9,9-15,15-53,53-113,113-66,66-99,99-69,69-46
1 31 0 1-103,103-102,102-100,100-59,59-58,58-16,16-32,32-20,20-31
1 31 1 1-64,64-63,63-106,106-107,107-108,108-109,109-82,82-79,79-24,24-21,21-0,0-6,6-58,58-105,105-40,40-37,37-38,38-31
1 31 2 1-103,103-11,11-100,100-59,59-58,58-16,16-32,32-20,20-31
58 88 0 58-105,105-40,40-39,39-34,34-33,33-36,36-35,35-14,14-8,8-7,7-52,52-88
58 88 1 58-59,59-100,100-102,102-101,101-67,67-99,99-66,66-113,113-53,53-55,55-89,89-56,56-49,49-50,50-51,51-88
58 88 2 58-6,6-0,0-21,21-24,24-23,23-19,19-22,22-96,96-91,91-5,5-83,83-52,52-88
21 84 0 21-0,0-6,6-58,58-59,59-100,100-102,102-101,101-67,67-99,99-69,69-46,46-47,47-98,98-45,45-44,44-112,112-84
21 84 1 21-24,24-79,79-82,82-109,109-108,108-107,107-106,106-65,65-67,67-61,61-77,77-76,76-85,85-74,74-75,75-72,72-18,18-48,48-41,41-84
21 84 2 21-0,0-6,6-58,58-59,59-100,100-102,102-101,101-67,67-99,99-66,66-113,113-54,54-98,98-45,45-44,44-112,112-84
78 31 0 78-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-16,16-32,32-20,20-31
78 31 1 78-60,60-57,57-87,87-81,81-80,80-104,104-106,106-65,65-67,67-101,101-102,102-100,100-59,59-58,58-105,105-40,40-37,37-38,38-31
78 31 2 78-22,22-19,19-23,23-24,24-21,21-0,0-6,6-58,58-105,105-40,40-37,37-38,38-31
44 91 0 44-45,45-98,98-54,54-113,113-53,53-15,15-9,9-14,14-8,8-7,7-52,52-83,83-5,5-91
44 91 1 44-71,71-70,70-73,73-18,18-72,72-75,75-74,74-85,85-76,76-77,77-61,61-67,67-65,65-106,106-104,104-80,80-81,81-87,87-57,57-60,60-78,78-22,22-96,96-91
