s t k edges
11 7 0 11-10,10-12,12-6,6-7
11 7 1 11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-5,5-4,4-7
11 7 2 11-10,10-12,12-6,6-5,5-4,4-7
9 27 0 9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27
9 27 1 9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27
9 27 2 9-8,8-6,6-12,12-18,18-24,24-25,25-26,26-27
24 29 0 24-25,25-26,26-27,27-28,28-29
24 29 1 24-18,18-12,12-10,10-11,11-31,31-29
24 29 2 24-25,25-26,26-30,30-31,31-29
14 16 0 14-15,15-16
14 16 1 14-21,21-20,20-13,13-17,17-16
14 16 2 14-21,21-20,20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-16
12 0 0 12-6,6-1,1-0
12 0 1 12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0
12 0 2 12-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0
10 16 0 10-12,12-6,6-8,8-9,9-17,17-16
10 16 1 10-11,11-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16
10 16 2 10-12,12-18,18-19,19-20,20-13,13-17,17-16
25 24 0 25-24
25 24 1 25-26,26-30,30-31,31-11,11-10,10-12,12-18,18-24
25 24 2 25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-18,18-24
15 21 0 15-14,14-21
15 21 1 15-16,16-17,17-13,13-20,20-21
15 21 2 15-16,16-17,17-9,9-8,8-6,6-12,12-18,18-19,19-20,20-21
13 5 0 13-17,17-9,9-8,8-6,6-5
13 5 1 13-20,20-19,19-18,18-12,12-6,6-7,7-4,4-5
13 5 2 13-20,20-19,19-18,18-12,12-6,6-5
11 29 0 11-31,31-29
11 29 1 11-10,10-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29
11 29 2 11-31,31-30,30-26,26-27,27-28,28-29
26 31 0 26-30,30-31
26 31 1 26-27,27-28,28-29,29-31
26 31 2 26-25,25-24,24-18,18-12,12-10,10-11,11-31
0 6 0 0-1,1-6
0 6 1 0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6
0 6 2 0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6
24 3 0 24-18,18-12,12-6,6-1,1-0,0-3
24 3 1 24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3
24 3 2 24-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3
12 30 0 12-10,10-11,11-31,31-30
12 30 1 12-18,18-24,24-25,25-26,26-30
12 30 2 12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-30
27 30 0 27-26,26-30
27 30 1 27-28,28-29,29-31,31-30
27 30 2 27-26,26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-30
1 7 0 1-6,6-7
1 7 1 1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-5,5-4,4-7
1 7 2 1-6,6-5,5-4,4-7
25 2 0 25-26,26-30,30-31,31-22,22-23,23-2
25 2 1 25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2
25 2 2 25-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2
13 31 0 13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31
13 31 1 13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31
13 31 2 13-20,20-19,19-18,18-12,12-10,10-11,11-31
28 25 0 28-27,27-26,26-25
28 25 1 28-29,29-31,31-11,11-10,10-12,12-18,18-24,24-25
28 25 2 28-29,29-31,31-30,30-26,26-25
2 4 0 2-3,3-0,0-1,1-6,6-5,5-4
2 4 1 2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-7,7-4
2 4 2 2-3,3-0,0-1,1-6,6-7,7-4
5 9 0 5-6,6-8,8-9
5 9 1 5-4,4-7,7-6,6-12,12-18,18-19,19-20,20-13,13-17,17-9
5 9 2 5-4,4-7,7-6,6-8,8-9
29 28 0 29-28
29 28 1 29-31,31-30,30-26,26-27,27-28
29 28 2 29-31,31-11,11-10,10-12,12-18,18-24,24-25,25-26,26-27,27-28
3 25 0 3-0,0-1,1-6,6-12,12-18,18-24,24-25
3 25 1 3-2,2-23,23-22,22-31,31-30,30-26,26-25
3 25 2 3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25
30 3 0 30-31,31-22,22-23,23-2,2-3
30 3 1 30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3
30 3 2 30-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3
4 18 0 4-5,5-6,6-12,12-18
4 18 1 4-7,7-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18
4 18 2 4-7,7-6,6-12,12-18
19 26 0 19-18,18-24,24-25,25-26
19 26 1 19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26
19 26 2 19-18,18-12,12-10,10-11,11-31,31-30,30-26
31 26 0 31-30,30-26
31 26 1 31-29,29-28,28-27,27-26
31 26 2 31-11,11-10,10-12,12-18,18-24,24-25,25-26
5 19 0 5-6,6-12,12-18,18-19
5 19 1 5-4,4-7,7-6,6-8,8-9,9-17,17-13,13-20,20-19
5 19 2 5-4,4-7,7-6,6-12,12-18,18-19
20 29 0 20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29
20 29 1 20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29
20 29 2 20-19,19-18,18-12,12-10,10-11,11-31,31-29
16 21 0 16-15,15-14,14-21
16 21 1 16-17,17-13,13-20,20-21
16 21 2 16-17,17-9,9-8,8-6,6-12,12-18,18-19,19-20,20-21
6 24 0 6-12,12-18,18-24
6 24 1 6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24
6 24 2 6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24
21 16 0 21-14,14-15,15-16
21 16 1 21-20,20-13,13-17,17-16
21 16 2 21-20,20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-16
19 0 0 19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0
19 0 1 19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0
19 0 2 19-18,18-12,12-6,6-1,1-0
17 16 0 17-16
17 16 1 17-13,13-20,20-21,21-14,14-15,15-16
17 16 2 17-9,9-8,8-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16
7 29 0 7-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29
7 29 1 7-4,4-5,5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29
7 29 2 7-6,6-12,12-10,10-11,11-31,31-29
22 31 0 22-31
22 31 1 22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-10,10-11,11-31
22 31 2 22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31
18 23 0 18-24,24-25,25-26,26-30,30-31,31-22,22-23
18 23 1 18-12,12-6,6-1,1-0,0-3,3-2,2-23
18 23 2 18-12,12-10,10-11,11-31,31-22,22-23
23 30 0 23-22,22-31,31-30
23 30 1 23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-30
23 30 2 23-22,22-31,31-29,29-28,28-27,27-26,26-30
8 1 0 8-6,6-1
8 1 1 8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1
8 1 2 8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-6,6-1
9 28 0 9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28
9 28 1 9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28
9 28 2 9-8,8-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28
14 27 0 14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-27
14 27 1 14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27
14 27 2 14-15,15-16,16-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27
10 27 0 10-11,11-31,31-29,29-28,28-27
10 27 1 10-12,12-18,18-24,24-25,25-26,26-27
10 27 2 10-11,11-31,31-30,30-26,26-27
15 18 0 15-14,14-21,21-20,20-19,19-18
15 18 1 15-16,16-17,17-9,9-8,8-6,6-12,12-18
15 18 2 15-16,16-17,17-13,13-20,20-19,19-18
11 18 0 11-10,10-12,12-18
11 18 1 11-31,31-30,30-26,26-25,25-24,24-18
11 18 2 11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18
0 29 0 0-3,3-2,2-23,23-22,22-31,31-29
0 29 1 0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29
0 29 2 0-1,1-6,6-12,12-10,10-11,11-31,31-29
24 10 0 24-18,18-12,12-10
24 10 1 24-25,25-26,26-30,30-31,31-11,11-10
24 10 2 24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10
12 21 0 12-18,18-19,19-20,20-21
12 21 1 12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21
12 21 2 12-6,6-8,8-9,9-17,17-13,13-20,20-21
27 23 0 27-28,28-29,29-31,31-22,22-23
27 23 1 27-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23
27 23 2 27-26,26-30,30-31,31-22,22-23
1 24 0 1-6,6-12,12-18,18-24
1 24 1 1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24
1 24 2 1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24
25 11 0 25-26,26-30,30-31,31-11
25 11 1 25-24,24-18,18-12,12-10,10-11
25 11 2 25-26,26-27,27-28,28-29,29-31,31-11
13 24 0 13-20,20-19,19-18,18-24
13 24 1 13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26,26-25,25-24
13 24 2 13-17,17-9,9-8,8-6,6-12,12-18,18-24
28 16 0 28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16
28 16 1 28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16
28 16 2 28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-16
2 31 0 2-23,23-22,22-31
2 31 1 2-3,3-0,0-1,1-6,6-12,12-10,10-11,11-31
2 31 2 2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31
26 0 0 26-25,25-24,24-18,18-12,12-6,6-1,1-0
26 0 1 26-30,30-31,31-22,22-23,23-2,2-3,3-0
26 0 2 26-30,30-31,31-11,11-10,10-12,12-6,6-1,1-0
29 21 0 29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21
29 21 1 29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21
29 21 2 29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21
3 30 0 3-2,2-23,23-22,22-31,31-30
3 30 1 3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-30
3 30 2 3-0,0-1,1-6,6-12,12-10,10-11,11-31,31-30
27 13 0 27-26,26-25,25-24,24-18,18-19,19-20,20-13
27 13 1 27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13
27 13 2 27-28,28-29,29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13
30 10 0 30-31,31-11,11-10
30 10 1 30-26,26-25,25-24,24-18,18-12,12-10
30 10 2 30-26,26-27,27-28,28-29,29-31,31-11,11-10
4 25 0 4-5,5-6,6-12,12-18,18-24,24-25
4 25 1 4-7,7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25
4 25 2 4-7,7-6,6-12,12-18,18-24,24-25
28 14 0 28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14
28 14 1 28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14
28 14 2 28-29,29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14
31 3 0 31-22,22-23,23-2,2-3
31 3 1 31-11,11-10,10-12,12-6,6-1,1-0,0-3
31 3 2 31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3
5 28 0 5-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28
5 28 1 5-4,4-7,7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28
5 28 2 5-6,6-12,12-10,10-11,11-31,31-29,29-28
29 15 0 29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15
29 15 1 29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15
29 15 2 29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15
16 12 0 16-17,17-9,9-8,8-6,6-12
16 12 1 16-15,15-14,14-21,21-20,20-19,19-18,18-12
16 12 2 16-17,17-13,13-20,20-19,19-18,18-12
6 19 0 6-12,12-18,18-19
6 19 1 6-8,8-9,9-17,17-13,13-20,20-19
6 19 2 6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19
21 25 0 21-20,20-19,19-18,18-24,24-25
21 25 1 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26,26-25
21 25 2 21-14,14-15,15-16,16-17,17-13,13-20,20-19,19-18,18-24,24-25
19 9 0 19-20,20-13,13-17,17-9
19 9 1 19-18,18-12,12-6,6-8,8-9
19 9 2 19-20,20-21,21-14,14-15,15-16,16-17,17-9
17 9 0 17-9
17 9 1 17-13,13-20,20-19,19-18,18-12,12-6,6-8,8-9
17 9 2 17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-8,8-9
7 26 0 7-6,6-12,12-18,18-24,24-25,25-26
7 26 1 7-4,4-5,5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26
7 26 2 7-6,6-12,12-10,10-11,11-31,31-30,30-26
20 2 0 20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2
20 2 1 20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2
20 2 2 20-19,19-18,18-12,12-6,6-1,1-0,0-3,3-2
18 14 0 18-19,19-20,20-21,21-14
18 14 1 18-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14
18 14 2 18-19,19-20,20-13,13-17,17-16,16-15,15-14
21 3 0 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3
21 3 1 21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3
21 3 2 21-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3
22 8 0 22-23,23-2,2-3,3-0,0-1,1-6,6-8
22 8 1 22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-9,9-8
22 8 2 22-31,31-11,11-10,10-12,12-6,6-8
9 5 0 9-8,8-6,6-5
9 5 1 9-17,17-13,13-20,20-19,19-18,18-12,12-6,6-7,7-4,4-5
9 5 2 9-8,8-6,6-7,7-4,4-5
23 13 0 23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13
23 13 1 23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13
23 13 2 23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-19,19-20,20-13
10 2 0 10-11,11-31,31-22,22-23,23-2
10 2 1 10-12,12-6,6-1,1-0,0-3,3-2
10 2 2 10-12,12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2
15 27 0 15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-27
15 27 1 15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27
15 27 2 15-16,16-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27
0 20 0 0-1,1-6,6-8,8-9,9-17,17-13,13-20
0 20 1 0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20
0 20 2 0-1,1-6,6-12,12-18,18-19,19-20
24 17 0 24-18,18-19,19-20,20-13,13-17
24 17 1 24-25,25-26,26-30,30-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17
24 17 2 24-18,18-12,12-6,6-8,8-9,9-17
14 4 0 14-21,21-20,20-19,19-18,18-12,12-6,6-5,5-4
14 4 1 14-15,15-16,16-17,17-9,9-8,8-6,6-7,7-4
14 4 2 14-15,15-16,16-17,17-9,9-8,8-6,6-5,5-4
1 17 0 1-6,6-8,8-9,9-17
1 17 1 1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17
1 17 2 1-6,6-12,12-18,18-19,19-20,20-13,13-17
25 12 0 25-24,24-18,18-12
25 12 1 25-26,26-30,30-31,31-11,11-10,10-12
25 12 2 25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12
15 1 0 15-16,16-17,17-9,9-8,8-6,6-1
15 1 1 15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1
15 1 2 15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-1
13 17 0 13-17
13 17 1 13-20,20-21,21-14,14-15,15-16,16-17
13 17 2 13-20,20-19,19-18,18-12,12-6,6-8,8-9,9-17
2 22 0 2-23,23-22
2 22 1 2-3,3-0,0-1,1-6,6-12,12-10,10-11,11-31,31-22
2 22 2 2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31,31-22
26 11 0 26-30,30-31,31-11
26 11 1 26-25,25-24,24-18,18-12,12-10,10-11
26 11 2 26-27,27-28,28-29,29-31,31-11
0 10 0 0-1,1-6,6-12,12-10
0 10 1 0-3,3-2,2-23,23-22,22-31,31-11,11-10
0 10 2 0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-10
3 7 0 3-0,0-1,1-6,6-7
3 7 1 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-5,5-4,4-7
3 7 2 3-0,0-1,1-6,6-5,5-4,4-7
27 2 0 27-28,28-29,29-31,31-22,22-23,23-2
27 2 1 27-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2
27 2 2 27-26,26-30,30-31,31-22,22-23,23-2
1 11 0 1-6,6-12,12-10,10-11
1 11 1 1-0,0-3,3-2,2-23,23-22,22-31,31-11
1 11 2 1-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31,31-11
30 13 0 30-26,26-25,25-24,24-18,18-19,19-20,20-13
30 13 1 30-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13
30 13 2 30-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13
4 0 0 4-5,5-6,6-1,1-0
4 0 1 4-7,7-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0
4 0 2 4-7,7-6,6-1,1-0
28 5 0 28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-5
28 5 1 28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4,4-5
28 5 2 28-29,29-31,31-11,11-10,10-12,12-6,6-5
31 8 0 31-11,11-10,10-12,12-6,6-8
31 8 1 31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8
31 8 2 31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8
29 8 0 29-31,31-11,11-10,10-12,12-6,6-8
29 8 1 29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8
29 8 2 29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-8
16 3 0 16-17,17-9,9-8,8-6,6-1,1-0,0-3
16 3 1 16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3
16 3 2 16-17,17-13,13-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3
6 10 0 6-12,12-10
6 10 1 6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10
6 10 2 6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-10
30 23 0 30-31,31-22,22-23
30 23 1 30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23
30 23 2 30-26,26-27,27-28,28-29,29-31,31-22,22-23
19 14 0 19-20,20-21,21-14
19 14 1 19-18,18-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14
19 14 2 19-20,20-13,13-17,17-16,16-15,15-14
17 2 0 17-9,9-8,8-6,6-1,1-0,0-3,3-2
17 2 1 17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2
17 2 2 17-13,13-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3,3-2
7 19 0 7-6,6-12,12-18,18-19
7 19 1 7-4,4-5,5-6,6-8,8-9,9-17,17-13,13-20,20-19
7 19 2 7-4,4-5,5-6,6-12,12-18,18-19
31 22 0 31-22
31 22 1 31-11,11-10,10-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22
31 22 2 31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22
20 9 0 20-13,13-17,17-9
20 9 1 20-19,19-18,18-12,12-6,6-8,8-9
20 9 2 20-21,21-14,14-15,15-16,16-17,17-9
18 9 0 18-12,12-6,6-8,8-9
18 9 1 18-19,19-20,20-13,13-17,17-9
18 9 2 18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9
16 25 0 16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25
16 25 1 16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26,26-25
16 25 2 16-17,17-13,13-20,20-19,19-18,18-24,24-25
21 12 0 21-20,20-19,19-18,18-12
21 12 1 21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12
21 12 2 21-20,20-13,13-17,17-9,9-8,8-6,6-12
8 15 0 8-9,9-17,17-16,16-15
8 15 1 8-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15
8 15 2 8-9,9-17,17-13,13-20,20-21,21-14,14-15
22 3 0 22-23,23-2,2-3
22 3 1 22-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3
22 3 2 22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3
9 14 0 9-17,17-16,16-15,15-14
9 14 1 9-8,8-6,6-12,12-18,18-19,19-20,20-21,21-14
9 14 2 9-17,17-13,13-20,20-21,21-14
23 10 0 23-22,22-31,31-11,11-10
23 10 1 23-2,2-3,3-0,0-1,1-6,6-12,12-10
23 10 2 23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-10
10 13 0 10-12,12-6,6-8,8-9,9-17,17-13
10 13 1 10-11,11-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13
10 13 2 10-12,12-18,18-19,19-20,20-13
8 21 0 8-9,9-17,17-16,16-15,15-14,14-21
8 21 1 8-6,6-12,12-18,18-19,19-20,20-21
8 21 2 8-9,9-17,17-13,13-20,20-21
11 0 0 11-10,10-12,12-6,6-1,1-0
11 0 1 11-31,31-22,22-23,23-2,2-3,3-0
11 0 2 11-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0
9 16 0 9-17,17-16
9 16 1 9-8,8-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16
9 16 2 9-17,17-13,13-20,20-21,21-14,14-15,15-16
14 15 0 14-15
14 15 1 14-21,21-20,20-13,13-17,17-16,16-15
14 15 2 14-21,21-20,20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-16,16-15
12 11 0 12-10,10-11
12 11 1 12-18,18-24,24-25,25-26,26-30,30-31,31-11
12 11 2 12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11
10 23 0 10-11,11-31,31-22,22-23
10 23 1 10-12,12-6,6-1,1-0,0-3,3-2,2-23
10 23 2 10-12,12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23
25 21 0 25-24,24-18,18-19,19-20,20-21
25 21 1 25-26,26-30,30-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21
25 21 2 25-26,26-30,30-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21
15 14 0 15-14
15 14 1 15-16,16-17,17-13,13-20,20-21,21-14
15 14 2 15-16,16-17,17-9,9-8,8-6,6-12,12-18,18-19,19-20,20-21,21-14
13 10 0 13-17,17-9,9-8,8-6,6-12,12-10
13 10 1 13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-11,11-10
13 10 2 13-20,20-19,19-18,18-12,12-10
2 17 0 2-3,3-0,0-1,1-6,6-8,8-9,9-17
2 17 1 2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17
2 17 2 2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17
26 18 0 26-25,25-24,24-18
26 18 1 26-30,30-31,31-11,11-10,10-12,12-18
26 18 2 26-27,27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18
0 1 0 0-1
0 1 1 0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-1
0 1 2 0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1
3 12 0 3-0,0-1,1-6,6-12
3 12 1 3-2,2-23,23-22,22-31,31-11,11-10,10-12
3 12 2 3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12
1 12 0 1-6,6-12
1 12 1 1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12
1 12 2 1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-12
4 15 0 4-5,5-6,6-8,8-9,9-17,17-16,16-15
4 15 1 4-7,7-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15
4 15 2 4-7,7-6,6-8,8-9,9-17,17-16,16-15
2 11 0 2-23,23-22,22-31,31-11
2 11 1 2-3,3-0,0-1,1-6,6-12,12-10,10-11
2 11 2 2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-10,10-11
5 14 0 5-6,6-12,12-18,18-19,19-20,20-21,21-14
5 14 1 5-4,4-7,7-6,6-8,8-9,9-17,17-16,16-15,15-14
5 14 2 5-6,6-8,8-9,9-17,17-16,16-15,15-14
29 1 0 29-31,31-22,22-23,23-2,2-3,3-0,0-1
29 1 1 29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-1
29 1 2 29-31,31-11,11-10,10-12,12-6,6-1
3 18 0 3-0,0-1,1-6,6-12,12-18
3 18 1 3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18
3 18 2 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18
6 13 0 6-8,8-9,9-17,17-13
6 13 1 6-12,12-18,18-19,19-20,20-13
6 13 2 6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-13
4 21 0 4-5,5-6,6-12,12-18,18-19,19-20,20-21
4 21 1 4-7,7-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21
4 21 2 4-7,7-6,6-12,12-18,18-19,19-20,20-21
19 23 0 19-18,18-12,12-10,10-11,11-31,31-22,22-23
19 23 1 19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23
19 23 2 19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23
7 8 0 7-6,6-8
7 8 1 7-4,4-5,5-6,6-12,12-18,18-19,19-20,20-13,13-17,17-9,9-8
7 8 2 7-4,4-5,5-6,6-8
20 16 0 20-13,13-17,17-16
