s t k edges
10 27 0 10-94,94-52,52-39,39-101,101-46,46-80,80-79,79-24,24-27
10 27 1 10-16,16-94,94-89,89-88,88-65,65-39,39-43,43-42,42-81,81-82,82-28,28-27
10 27 2 10-94,94-52,52-45,45-44,44-42,42-81,81-82,82-24,24-27
67 70 0 67-64,64-71,71-6,6-70
67 70 1 67-94,94-52,52-39,39-3,3-4,4-6,6-54,54-70
67 70 2 67-64,64-71,71-6,6-54,54-70
30 94 0 30-102,102-89,89-94
30 94 1 30-31,31-18,18-94
30 94 2 30-29,29-93,93-66,66-67,67-94
87 27 0 87-52,52-39,39-43,43-42,42-81,81-82,82-28,28-27
87 27 1 87-15,15-39,39-101,101-46,46-80,80-79,79-24,24-27
87 27 2 87-52,52-39,39-43,43-42,42-81,81-82,82-24,24-27
0 29 0 0-55,55-62,62-54,54-6,6-71,71-69,69-29
0 29 1 0-8,8-76,76-3,3-39,39-52,52-94,94-18,18-31,31-29
0 29 2 0-9,9-55,55-8,8-7,7-4,4-5,5-38,38-39,39-65,65-88,88-89,89-102,102-30,30-29
77 33 0 77-2,2-47,47-46,46-41,41-33
77 33 1 77-78,78-3,3-37,37-36,36-35,35-34,34-33
77 33 2 77-78,78-3,3-39,39-74,74-41,41-33
63 18 0 63-62,62-54,54-6,6-71,71-69,69-29,29-31,31-18
63 18 1 63-60,60-61,61-58,58-56,56-0,0-8,8-76,76-3,3-39,39-52,52-94,94-18
63 18 2 63-62,62-54,54-6,6-71,71-64,64-67,67-94,94-18
33 91 0 33-41,41-74,74-39,39-65,65-64,64-71,71-91
33 91 1 33-34,34-35,35-36,36-37,37-3,3-4,4-6,6-71,71-69,69-90,90-92,92-91
33 91 2 33-41,41-46,46-101,101-39,39-65,65-64,64-71,71-91
53 8 0 53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-76,76-8
53 8 1 53-50,50-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-4,4-7,7-8
53 8 2 53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-3,3-76,76-8
57 77 0 57-1,1-0,0-8,8-76,76-3,3-78,78-77
57 77 1 57-56,56-58,58-75,75-54,54-6,6-4,4-3,3-39,39-101,101-47,47-2,2-77
57 77 2 57-56,56-0,0-8,8-76,76-3,3-78,78-77
39 101 0 39-101
39 101 1 39-74,74-41,41-46,46-101
39 101 2 39-3,3-78,78-83,83-84,84-47,47-101
80 90 0 80-46,46-101,101-39,39-52,52-94,94-67,67-68,68-90
80 90 1 80-79,79-86,86-85,85-84,84-83,83-78,78-3,3-4,4-6,6-71,71-69,69-90
80 90 2 80-46,46-101,101-39,39-65,65-64,64-67,67-68,68-90
100 21 0 100-50,50-53,53-72,72-73,73-21
100 21 1 100-99,99-98,98-97,97-96,96-95,95-22,22-19,19-21
100 21 2 100-50,50-95,95-22,22-19,19-21
63 99 0 63-62,62-55,55-8,8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99
63 99 1 63-60,60-61,61-58,58-75,75-54,54-6,6-4,4-3,3-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-96,96-97,97-98,98-99
63 99 2 63-62,62-54,54-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99
29 15 0 29-30,30-102,102-89,89-88,88-87,87-15
29 15 1 29-31,31-18,18-94,94-52,52-39,39-15
29 15 2 29-31,31-18,18-94,94-52,52-87,87-15
33 52 0 33-41,41-74,74-39,39-52
33 52 1 33-34,34-35,35-36,36-37,37-3,3-39,39-15,15-87,87-52
33 52 2 33-41,41-46,46-101,101-39,39-52
90 15 0 90-68,68-67,67-94,94-52,52-87,87-15
90 15 1 90-69,69-71,71-64,64-65,65-39,39-15
90 15 2 90-68,68-67,67-64,64-65,65-39,39-15
19 9 0 19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-76,76-8,8-0,0-9
19 9 1 19-21,21-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-4,4-7,7-8,8-55,55-9
19 9 2 19-20,20-25,25-24,24-23,23-85,85-84,84-83,83-78,78-3,3-76,76-8,8-0,0-9
5 38 0 5-38
5 38 1 5-4,4-3,3-39,39-38
5 38 2 5-4,4-76,76-3,3-39,39-38
9 35 0 9-0,0-8,8-76,76-3,3-37,37-36,36-35
9 35 1 9-55,55-8,8-7,7-4,4-3,3-39,39-74,74-41,41-33,33-34,34-35
9 35 2 9-55,55-8,8-76,76-3,3-37,37-36,36-35
66 52 0 66-67,67-94,94-52
66 52 1 66-102,102-89,89-88,88-87,87-52
66 52 2 66-93,93-69,69-71,71-64,64-65,65-39,39-52
86 51 0 86-85,85-84,84-47,47-101,101-39,39-52,52-51
86 51 1 86-79,79-24,24-82,82-81,81-42,42-44,44-45,45-51
86 51 2 86-79,79-80,80-46,46-101,101-39,39-52,52-51
52 71 0 52-39,39-3,3-4,4-6,6-71
52 71 1 52-87,87-88,88-65,65-64,64-71
52 71 2 52-94,94-67,67-66,66-93,93-69,69-71
56 2 0 56-0,0-8,8-76,76-3,3-78,78-77,77-2
56 2 1 56-58,58-75,75-54,54-6,6-4,4-3,3-39,39-101,101-47,47-2
56 2 2 56-0,0-55,55-8,8-76,76-3,3-78,78-77,77-2
42 61 0 42-43,43-39,39-3,3-76,76-8,8-0,0-56,56-58,58-61
42 61 1 42-44,44-45,45-52,52-94,94-67,67-64,64-71,71-6,6-54,54-62,62-63,63-60,60-61
42 61 2 42-43,43-39,39-3,3-4,4-6,6-54,54-75,75-58,58-61
62 56 0 62-55,55-0,0-56
62 56 1 62-54,54-75,75-58,58-56
62 56 2 62-63,63-60,60-61,61-58,58-59,59-56
38 1 0 38-5,5-4,4-7,7-8,8-0,0-1
38 1 1 38-39,39-3,3-76,76-8,8-55,55-0,0-56,56-57,57-1
38 1 2 38-39,39-3,3-76,76-8,8-0,0-1
95 48 0 95-22,22-19,19-20,20-25,25-24,24-79,79-80,80-46,46-48
95 48 1 95-50,50-53,53-72,72-73,73-26,26-23,23-24,24-82,82-81,81-42,42-49,49-48
95 48 2 95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-49,49-48
99 53 0 99-100,100-50,50-53
99 53 1 99-98,98-97,97-96,96-95,95-22,22-19,19-21,21-73,73-72,72-53
99 53 2 99-98,98-97,97-96,96-95,95-50,50-53
65 101 0 65-39,39-101
65 101 1 65-88,88-87,87-52,52-39,39-74,74-41,41-46,46-101
65 101 2 65-64,64-71,71-6,6-4,4-3,3-78,78-83,83-84,84-47,47-101
14 46 0 14-74,74-41,41-46
14 46 1 14-17,17-36,36-37,37-3,3-39,39-101,101-46
14 46 2 14-74,74-39,39-101,101-46
71 75 0 71-6,6-54,54-75
71 75 1 71-64,64-65,65-39,39-3,3-76,76-8,8-55,55-75
71 75 2 71-69,69-93,93-66,66-67,67-94,94-52,52-39,39-38,38-5,5-4,4-7,7-8,8-0,0-56,56-58,58-75
18 85 0 18-94,94-52,52-39,39-101,101-46,46-80,80-79,79-86,86-85
18 85 1 18-31,31-29,29-69,69-71,71-6,6-4,4-3,3-78,78-83,83-84,84-85
18 85 2 18-32,32-30,30-102,102-89,89-88,88-65,65-39,39-43,43-42,42-81,81-82,82-24,24-23,23-85
75 12 0 75-54,54-6,6-71,71-64,64-67,67-94,94-18,18-12
75 12 1 75-55,55-8,8-76,76-3,3-39,39-52,52-94,94-10,10-13,13-12
75 12 2 75-54,54-6,6-71,71-69,69-29,29-31,31-18,18-12
4 0 0 4-76,76-8,8-0
4 0 1 4-7,7-8,8-55,55-0
4 0 2 4-6,6-54,54-62,62-55,55-9,9-0
65 22 0 65-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22
65 22 1 65-88,88-87,87-52,52-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-95,95-22
65 22 2 65-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22
51 39 0 51-52,52-39
51 39 1 51-45,45-52,52-87,87-15,15-39
51 39 2 51-45,45-52,52-39
37 88 0 37-3,3-39,39-65,65-88
37 88 1 37-36,36-17,17-14,14-74,74-39,39-15,15-87,87-88
37 88 2 37-3,3-39,39-52,52-87,87-88
41 29 0 41-74,74-39,39-65,65-64,64-71,71-69,69-29
41 29 1 41-46,46-101,101-39,39-52,52-94,94-18,18-31,31-29
41 29 2 41-40,40-49,49-42,42-43,43-39,39-15,15-87,87-88,88-89,89-102,102-30,30-29
98 86 0 98-97,97-96,96-95,95-22,22-19,19-20,20-25,25-24,24-79,79-86
98 86 1 98-99,99-100,100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-86
98 86 2 98-97,97-96,96-95,95-50,50-53,53-72,72-73,73-26,26-23,23-85,85-86
61 66 0 61-58,58-75,75-54,54-6,6-71,71-69,69-93,93-66
61 66 1 61-60,60-63,63-62,62-55,55-8,8-76,76-3,3-39,39-65,65-64,64-67,67-66
61 66 2 61-58,58-75,75-54,54-6,6-71,71-64,64-67,67-66
27 94 0 27-24,24-79,79-80,80-46,46-101,101-39,39-52,52-94
27 94 1 27-28,28-82,82-81,81-42,42-43,43-39,39-65,65-88,88-89,89-94
27 94 2 27-24,24-82,82-81,81-42,42-43,43-39,39-52,52-94
47 19 0 47-84,84-85,85-23,23-26,26-73,73-21,21-19
47 19 1 47-46,46-80,80-79,79-24,24-25,25-20,20-19
47 19 2 47-84,84-85,85-23,23-24,24-25,25-20,20-19
88 32 0 88-89,89-102,102-30,30-32
88 32 1 88-87,87-52,52-94,94-18,18-32
88 32 2 88-65,65-64,64-71,71-69,69-29,29-31,31-32
51 84 0 51-52,52-39,39-101,101-47,47-84
51 84 1 51-45,45-44,44-42,42-81,81-82,82-24,24-23,23-85,85-84
51 84 2 51-45,45-52,52-39,39-101,101-47,47-84
17 36 0 17-36
17 36 1 17-14,14-74,74-39,39-3,3-37,37-36
17 36 2 17-14,14-74,74-41,41-33,33-34,34-35,35-36
101 21 0 101-47,47-84,84-85,85-23,23-26,26-73,73-21
101 21 1 101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-21
101 21 2 101-46,46-80,80-79,79-24,24-23,23-26,26-73,73-21
37 41 0 37-3,3-39,39-74,74-41
37 41 1 37-36,36-35,35-34,34-33,33-41
37 41 2 37-36,36-17,17-14,14-74,74-41
94 26 0 94-52,52-39,39-101,101-47,47-84,84-85,85-23,23-26
94 26 1 94-89,89-88,88-65,65-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-21,21-73,73-26
94 26 2 94-52,52-45,45-44,44-42,42-81,81-82,82-24,24-23,23-26
23 10 0 23-85,85-84,84-47,47-101,101-39,39-52,52-94,94-10
23 10 1 23-24,24-82,82-81,81-42,42-43,43-39,39-65,65-64,64-67,67-94,94-16,16-10
23 10 2 23-26,26-73,73-21,21-19,19-20,20-25,25-24,24-79,79-80,80-46,46-41,41-74,74-39,39-15,15-87,87-88,88-89,89-94,94-11,11-10
84 20 0 84-85,85-23,23-26,26-73,73-21,21-19,19-20
84 20 1 84-47,47-46,46-80,80-79,79-24,24-25,25-20
84 20 2 84-85,85-23,23-24,24-25,25-20
13 48 0 13-10,10-94,94-52,52-39,39-101,101-46,46-48
13 48 1 13-11,11-94,94-89,89-88,88-65,65-39,39-43,43-42,42-49,49-48
13 48 2 13-11,11-94,94-52,52-39,39-101,101-46,46-48
70 35 0 70-6,6-4,4-3,3-37,37-36,36-35
70 35 1 70-54,54-6,6-71,71-64,64-65,65-39,39-74,74-41,41-33,33-34,34-35
70 35 2 70-54,54-6,6-4,4-3,3-37,37-36,36-35
74 46 0 74-41,41-46
74 46 1 74-39,39-101,101-46
74 46 2 74-14,14-17,17-36,36-37,37-3,3-78,78-83,83-84,84-47,47-46
40 82 0 40-49,49-42,42-81,81-82
40 82 1 40-41,41-46,46-80,80-79,79-24,24-82
40 82 2 40-49,49-48,48-46,46-80,80-79,79-24,24-82
3 102 0 3-39,39-65,65-88,88-89,89-102
3 102 1 3-4,4-6,6-71,71-69,69-29,29-30,30-102
3 102 2 3-76,76-4,4-5,5-38,38-39,39-52,52-94,94-67,67-66,66-102
60 13 0 60-63,63-62,62-54,54-6,6-71,71-64,64-67,67-94,94-10,10-13
60 13 1 60-61,61-58,58-56,56-0,0-8,8-76,76-3,3-39,39-52,52-94,94-11,11-13
60 13 2 60-63,63-62,62-54,54-6,6-71,71-64,64-67,67-94,94-11,11-13
64 72 0 64-65,65-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72
64 72 1 64-67,67-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95,95-50,50-53,53-72
64 72 2 64-65,65-39,39-43,43-42,42-81,81-82,82-24,24-23,23-26,26-73,73-72
50 55 0 50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-76,76-8,8-55
50 55 1 50-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-4,4-7,7-8,8-0,0-55
50 55 2 50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-3,3-76,76-8,8-55
26 60 0 26-23,23-85,85-84,84-83,83-78,78-3,3-4,4-6,6-54,54-62,62-63,63-60
26 60 1 26-73,73-21,21-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-76,76-8,8-0,0-56,56-58,58-61,61-60
26 60 2 26-23,23-85,85-84,84-83,83-78,78-3,3-76,76-8,8-55,55-62,62-63,63-60
83 69 0 83-78,78-3,3-4,4-6,6-71,71-69
83 69 1 83-84,84-47,47-101,101-39,39-52,52-94,94-67,67-66,66-93,93-69
83 69 2 83-78,78-3,3-39,39-65,65-64,64-71,71-69
46 59 0 46-101,101-39,39-3,3-76,76-8,8-0,0-56,56-59
46 59 1 46-47,47-2,2-77,77-78,78-3,3-4,4-6,6-54,54-75,75-58,58-59
46 59 2 46-47,47-101,101-39,39-3,3-76,76-8,8-0,0-56,56-59
81 22 0 81-82,82-24,24-25,25-20,20-19,19-22
81 22 1 81-42,42-43,43-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-95,95-22
81 22 2 81-82,82-28,28-27,27-24,24-25,25-20,20-19,19-22
2 37 0 2-77,77-78,78-3,3-37
2 37 1 2-47,47-101,101-39,39-74,74-14,14-17,17-36,36-37
2 37 2 2-47,47-101,101-39,39-3,3-37
22 32 0 22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-52,52-94,94-18,18-32
22 32 1 22-95,95-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-65,65-88,88-89,89-102,102-30,30-32
22 32 2 22-19,19-20,20-25,25-24,24-79,79-80,80-46,46-101,101-39,39-52,52-94,94-18,18-32
79 49 0 79-80,80-46,46-48,48-49
79 49 1 79-24,24-82,82-81,81-42,42-49
79 49 2 79-86,86-85,85-84,84-47,47-46,46-41,41-40,40-49
83 50 0 83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50
83 50 1 83-78,78-3,3-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95,95-50
83 50 2 83-84,84-85,85-23,23-24,24-25,25-20,20-19,19-22,22-95,95-50
69 11 0 69-90,90-68,68-67,67-94,94-11
69 11 1 69-29,29-31,31-18,18-94,94-10,10-11
69 11 2 69-93,93-66,66-102,102-89,89-94,94-16,16-11
101 91 0 101-39,39-65,65-64,64-71,71-91
101 91 1 101-46,46-41,41-74,74-39,39-52,52-94,94-67,67-68,68-90,90-92,92-91
101 91 2 101-39,39-3,3-4,4-6,6-71,71-91
55 40 0 55-8,8-76,76-3,3-39,39-74,74-41,41-40
55 40 1 55-75,75-54,54-6,6-71,71-64,64-65,65-39,39-43,43-42,42-49,49-40
55 40 2 55-0,0-8,8-76,76-3,3-39,39-74,74-41,41-40
59 45 0 59-56,56-0,0-8,8-76,76-3,3-39,39-52,52-45
59 45 1 59-58,58-75,75-54,54-6,6-71,71-64,64-67,67-94,94-52,52-51,51-45
59 45 2 59-58,58-56,56-0,0-8,8-76,76-3,3-39,39-52,52-45
45 18 0 45-52,52-94,94-18
45 18 1 45-51,51-52,52-87,87-88,88-89,89-102,102-30,30-32,32-18
45 18 2 45-44,44-42,42-43,43-39,39-65,65-64,64-71,71-69,69-29,29-31,31-18
91 102 0 91-71,71-69,69-29,29-30,30-102
91 102 1 91-92,92-90,90-69,69-93,93-66,66-102
91 102 2 91-71,71-64,64-67,67-66,66-102
102 77 0 102-89,89-94,94-52,52-39,39-3,3-78,78-77
102 77 1 102-66,66-67,67-64,64-65,65-39,39-101,101-47,47-2,2-77
102 77 2 102-89,89-88,88-65,65-39,39-3,3-78,78-77
49 87 0 49-42,42-43,43-39,39-15,15-87
49 87 1 49-40,40-41,41-74,74-39,39-52,52-87
49 87 2 49-48,48-46,46-101,101-39,39-65,65-88,88-87
31 67 0 31-18,18-94,94-67
31 67 1 31-30,30-102,102-66,66-67
31 67 2 31-29,29-69,69-71,71-64,64-67
35 4 0 35-36,36-37,37-3,3-4
35 4 1 35-34,34-33,33-41,41-74,74-39,39-38,38-5,5-4
35 4 2 35-36,36-37,37-3,3-76,76-4
92 83 0 92-91,91-71,71-6,6-4,4-3,3-78,78-83
92 83 1 92-90,90-68,68-67,67-94,94-52,52-39,39-101,101-47,47-84,84-83
92 83 2 92-90,90-69,69-71,71-6,6-4,4-3,3-78,78-83
55 89 0 55-8,8-76,76-3,3-39,39-65,65-88,88-89
55 89 1 55-75,75-54,54-6,6-71,71-64,64-67,67-66,66-102,102-89
55 89 2 55-0,0-8,8-7,7-4,4-5,5-38,38-39,39-52,52-94,94-89
89 13 0 89-94,94-10,10-13
89 13 1 89-88,88-87,87-52,52-94,94-11,11-13
89 13 2 89-102,102-30,30-32,32-18,18-12,12-13
25 30 0 25-24,24-82,82-81,81-42,42-43,43-39,39-52,52-94,94-18,18-32,32-30
25 30 1 25-20,20-19,19-21,21-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-65,65-88,88-89,89-102,102-30
25 30 2 25-24,24-82,82-81,81-42,42-43,43-39,39-65,65-88,88-89,89-102,102-30
82 25 0 82-24,24-25
82 25 1 82-28,28-27,27-24,24-23,23-26,26-73,73-21,21-19,19-20,20-25
82 25 2 82-28,28-27,27-24,24-25
11 31 0 11-94,94-18,18-31
11 31 1 11-13,13-12,12-18,18-32,32-31
11 31 2 11-16,16-94,94-89,89-102,102-30,30-31
72 31 0 72-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-52,52-94,94-18,18-31
72 31 1 72-53,53-50,50-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-65,65-88,88-89,89-102,102-30,30-31
72 31 2 72-73,73-26,26-23,23-24,24-82,82-81,81-42,42-43,43-39,39-52,52-94,94-18,18-31
1 5 0 1-0,0-8,8-76,76-3,3-39,39-38,38-5
1 5 1 1-57,57-56,56-58,58-75,75-54,54-6,6-4,4-5
1 5 2 1-0,0-8,8-7,7-4,4-5
58 94 0 58-75,75-54,54-6,6-71,71-64,64-67,67-94
58 94 1 58-56,56-0,0-8,8-76,76-3,3-39,39-52,52-94
58 94 2 58-61,61-60,60-63,63-62,62-54,54-70,70-6,6-4,4-5,5-38,38-39,39-65,65-88,88-89,89-94
21 74 0 21-73,73-26,26-23,23-85,85-84,84-47,47-101,101-39,39-74
21 74 1 21-19,19-20,20-25,25-24,24-79,79-80,80-46,46-41,41-74
21 74 2 21-73,73-26,26-23,23-24,24-79,79-80,80-46,46-41,41-74
78 21 0 78-83,83-84,84-85,85-23,23-26,26-73,73-21
78 21 1 78-77,77-2,2-47,47-46,46-80,80-79,79-24,24-25,25-20,20-19,19-21
78 21 2 78-77,77-2,2-47,47-84,84-85,85-23,23-26,26-73,73-21
44 93 0 44-45,45-52,52-94,94-67,67-66,66-93
44 93 1 44-42,42-43,43-39,39-65,65-64,64-71,71-69,69-93
44 93 2 44-45,45-51,51-52,52-94,94-67,67-66,66-93
48 24 0 48-46,46-80,80-79,79-24
48 24 1 48-49,49-42,42-81,81-82,82-24
48 24 2 48-46,46-47,47-84,84-85,85-23,23-24
54 2 0 54-6,6-4,4-3,3-78,78-77,77-2
54 2 1 54-62,62-55,55-8,8-76,76-3,3-39,39-101,101-47,47-2
54 2 2 54-70,70-6,6-4,4-3,3-78,78-77,77-2
81 76 0 81-42,42-43,43-39,39-3,3-76
81 76 1 81-82,82-24,24-23,23-85,85-84,84-83,83-78,78-3,3-4,4-76
81 76 2 81-42,42-43,43-39,39-3,3-4,4-76
30 43 0 30-102,102-89,89-88,88-65,65-39,39-43
30 43 1 30-31,31-18,18-94,94-52,52-45,45-44,44-42,42-43
30 43 2 30-32,32-18,18-94,94-52,52-39,39-43
87 78 0 87-52,52-39,39-3,3-78
87 78 1 87-15,15-39,39-101,101-47,47-84,84-83,83-78
87 78 2 87-88,88-65,65-39,39-74,74-41,41-46,46-47,47-2,2-77,77-78
34 54 0 34-35,35-36,36-37,37-3,3-4,4-6,6-54
34 54 1 34-33,33-41,41-74,74-39,39-3,3-76,76-8,8-55,55-75,75-54
34 54 2 34-33,33-41,41-74,74-39,39-3,3-4,4-6,6-54
0 74 0 0-8,8-76,76-3,3-39,39-74
0 74 1 0-55,55-8,8-7,7-4,4-3,3-37,37-36,36-17,17-14,14-74
0 74 2 0-56,56-58,58-75,75-54,54-6,6-71,71-64,64-65,65-39,39-101,101-46,46-41,41-74
20 5 0 20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-38,38-5
20 5 1 20-19,19-21,21-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-4,4-5
20 5 2 20-25,25-24,24-79,79-80,80-46,46-101,101-39,39-38,38-5
24 64 0 24-82,82-81,81-42,42-43,43-39,39-65,65-64
24 64 1 24-79,79-80,80-46,46-101,101-39,39-52,52-94,94-67,67-64
24 64 2 24-23,23-85,85-84,84-83,83-78,78-3,3-4,4-6,6-71,71-64
6 48 0 6-4,4-3,3-39,39-101,101-46,46-48
6 48 1 6-71,71-64,64-65,65-39,39-43,43-42,42-49,49-48
6 48 2 6-71,71-64,64-65,65-39,39-101,101-46,46-48
10 63 0 10-94,94-67,67-64,64-71,71-6,6-54,54-62,62-63
10 63 1 10-16,16-94,94-52,52-39,39-3,3-76,76-8,8-0,0-56,56-58,58-61,61-60,60-63
10 63 2 10-16,16-94,94-67,67-64,64-71,71-6,6-54,54-62,62-63
67 34 0 67-64,64-65,65-39,39-74,74-41,41-33,33-34
67 34 1 67-94,94-52,52-39,39-3,3-37,37-36,36-35,35-34
67 34 2 67-94,94-52,52-39,39-74,74-41,41-33,33-34
87 63 0 87-88,88-65,65-64,64-71,71-6,6-54,54-62,62-63
87 63 1 87-52,52-39,39-3,3-76,76-8,8-0,0-56,56-58,58-61,61-60,60-63
87 63 2 87-52,52-39,39-3,3-4,4-6,6-54,54-62,62-63
43 61 0 43-39,39-3,3-76,76-8,8-0,0-56,56-58,58-61
43 61 1 43-42,42-44,44-45,45-52,52-94,94-67,67-64,64-71,71-6,6-54,54-62,62-63,63-60,60-61
43 61 2 43-39,39-3,3-4,4-6,6-54,54-75,75-58,58-61
63 54 0 63-62,62-54
63 54 1 63-60,60-61,61-58,58-75,75-54
63 54 2 63-62,62-55,55-75,75-54
29 98 0 29-69,69-71,71-64,64-65,65-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95,95-96,96-97,97-98
29 98 1 29-31,31-18,18-94,94-52,52-39,39-101,101-47,47-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-100,100-99,99-98
29 98 2 29-31,31-18,18-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19,19-22,22-95,95-96,96-97,97-98
39 9 0 39-3,3-76,76-8,8-0,0-9
39 9 1 39-38,38-5,5-4,4-7,7-8,8-55,55-9
39 9 2 39-3,3-76,76-8,8-55,55-9
80 70 0 80-46,46-101,101-39,39-65,65-64,64-71,71-6,6-70
80 70 1 80-79,79-86,86-85,85-84,84-83,83-78,78-3,3-4,4-6,6-54,54-70
80 70 2 80-46,46-101,101-39,39-3,3-4,4-6,6-70
43 74 0 43-39,39-74
43 74 1 43-42,42-49,49-40,40-41,41-74
43 74 2 43-39,39-101,101-46,46-41,41-74
100 9 0 100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-76,76-8,8-0,0-9
100 9 1 100-99,99-98,98-97,97-96,96-95,95-22,22-19,19-20,20-25,25-24,24-82,82-81,81-42,42-43,43-39,39-3,3-4,4-7,7-8,8-55,55-9
100 9 2 100-50,50-53,53-72,72-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-76,76-8,8-55,55-9
29 19 0 29-31,31-18,18-94,94-52,52-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19
29 19 1 29-69,69-71,71-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-21,21-19
29 19 2 29-31,31-18,18-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24,24-25,25-20,20-19
15 32 0 15-39,39-52,52-94,94-18,18-32
15 32 1 15-87,87-88,88-89,89-102,102-30,30-32
15 32 2 15-87,87-52,52-94,94-18,18-32
19 37 0 19-21,21-73,73-26,26-23,23-85,85-84,84-83,83-78,78-3,3-37
19 37 1 19-20,20-25,25-24,24-79,79-80,80-46,46-41,41-74,74-14,14-17,17-36,36-37
19 37 2 19-20,20-25,25-24,24-23,23-85,85-84,84-83,83-78,78-3,3-37
76 18 0 76-3,3-39,39-52,52-94,94-18
76 18 1 76-4,4-6,6-71,71-69,69-29,29-31,31-18
76 18 2 76-8,8-7,7-4,4-5,5-38,38-39,39-65,65-88,88-89,89-102,102-30,30-32,32-18
5 26 0 5-4,4-3,3-78,78-83,83-84,84-85,85-23,23-26
5 26 1 5-38,38-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-21,21-73,73-26
5 26 2 5-38,38-39,39-101,101-47,47-84,84-85,85-23,23-26
62 69 0 62-54,54-6,6-71,71-69
62 69 1 62-55,55-8,8-76,76-3,3-39,39-65,65-64,64-67,67-68,68-90,90-69
62 69 2 62-63,63-60,60-61,61-58,58-56,56-0,0-8,8-7,7-4,4-5,5-38,38-39,39-52,52-94,94-67,67-66,66-93,93-69
9 95 0 9-0,0-8,8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-95
9 95 1 9-55,55-8,8-7,7-4,4-3,3-39,39-101,101-46,46-80,80-79,79-24,24-25,25-20,20-19,19-22,22-95
9 95 2 9-55,55-8,8-76,76-3,3-78,78-83,83-84,84-85,85-23,23-26,26-73,73-72,72-53,53-50,50-95
66 24 0 66-67,67-94,94-52,52-39,39-43,43-42,42-81,81-82,82-24
66 24 1 66-102,102-89,89-88,88-65,65-39,39-101,101-46,46-80,80-79,79-24
66 24 2 66-93,93-69,69-71,71-6,6-4,4-3,3-78,78-83,83-84,84-85,85-23,23-24
86 95 0 86-79,79-24,24-25,25-20,20-19,19-22,22-95
86 95 1 86-85,85-23,23-26,26-73,73-72,72-53,53-50,50-95
86 95 2 86-85,85-23,23-24,24-25,25-20,20-19,19-22,22-95
52 91 0 52-39,39-65,65-64,64-71,71-91
52 91 1 52-94,94-67,67-68,68-90,90-92,92-91
52 91 2 52-94,94-67,67-64,64-71,71-91
15 81 0 15-39,39-43,43-42,42-81
